county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Coryell,103 BS3,Straight Party,,,REP,4,42,73,119
Coryell,104 BS3,Straight Party,,,REP,2,9,3,14
Coryell,104 BS4,Straight Party,,,REP,58,621,198,877
Coryell,205 BS3,Straight Party,,,REP,11,58,26,95
Coryell,205 BS5,Straight Party,,,REP,37,198,48,283
Coryell,205 BS8,Straight Party,,,REP,27,239,81,347
Coryell,206 BS3,Straight Party,,,REP,26,75,88,189
Coryell,206 BS4,Straight Party,,,REP,6,143,36,185
Coryell,207 BS4,Straight Party,,,REP,53,532,201,786
Coryell,308 BS5,Straight Party,,,REP,42,361,109,512
Coryell,308 BS8,Straight Party,,,REP,41,410,148,599
Coryell,309 BS3,Straight Party,,,REP,0,4,0,4
Coryell,309 BS5,Straight Party,,,REP,17,118,96,231
Coryell,309 BS6,Straight Party,,,REP,0,8,5,13
Coryell,310 BS3,Straight Party,,,REP,9,39,63,111
Coryell,310 BS5,Straight Party,,,REP,0,2,3,5
Coryell,310 BS6,Straight Party,,,REP,0,33,27,60
Coryell,310 BS10,Straight Party,,,REP,3,12,55,70
Coryell,311 BS3,Straight Party,,,REP,4,17,22,43
Coryell,412 BS3,Straight Party,,,REP,11,118,24,153
Coryell,412 BS4,Straight Party,,,REP,33,414,127,574
Coryell,413 BS3,Straight Party,,,REP,0,6,1,7
Coryell,413 BS5,Straight Party,,,REP,18,263,65,346
Coryell,413 BS8,Straight Party,,,REP,38,247,68,353
Coryell,414 BS3,Straight Party,,,REP,8,35,40,83
Coryell,414 BS5,Straight Party,,,REP,6,26,37,69
Coryell,415 BS3,Straight Party,,,REP,2,48,23,73
Coryell,415 BS5,Straight Party,,,REP,1,7,5,13
Coryell,416 BS3,Straight Party,,,REP,0,6,6,12
Coryell,416 BS4,Straight Party,,,REP,13,305,117,435
Coryell,Total,Straight Party,,,REP,597,5522,2278,8397
Coryell,101 BS3,Straight Party,,,DEM,17,117,56,190
Coryell,101 BS4,Straight Party,,,DEM,15,344,223,582
Coryell,101 BS5,Straight Party,,,DEM,0,9,4,13
Coryell,102 BS3,Straight Party,,,DEM,1,24,4,29
Coryell,102 BS5,Straight Party,,,DEM,2,16,4,22
Coryell,103 BS3,Straight Party,,,DEM,5,5,16,26
Coryell,104 BS3,Straight Party,,,DEM,1,2,2,5
Coryell,104 BS4,Straight Party,,,DEM,34,351,125,510
Coryell,205 BS3,Straight Party,,,DEM,2,9,2,13
Coryell,205 BS5,Straight Party,,,DEM,6,19,4,29
Coryell,205 BS8,Straight Party,,,DEM,5,50,19,74
Coryell,206 BS3,Straight Party,,,DEM,18,80,73,171
Coryell,206 BS4,Straight Party,,,DEM,8,103,28,139
Coryell,207 BS4,Straight Party,,,DEM,32,352,117,501
Coryell,308 BS5,Straight Party,,,DEM,3,39,6,48
Coryell,308 BS8,Straight Party,,,DEM,4,94,29,127
Coryell,309 BS3,Straight Party,,,DEM,0,0,0,0
Coryell,309 BS5,Straight Party,,,DEM,0,8,10,18
Coryell,309 BS6,Straight Party,,,DEM,0,0,0,0
Coryell,310 BS3,Straight Party,,,DEM,0,7,13,20
Coryell,310 BS5,Straight Party,,,DEM,0,1,0,1
Coryell,310 BS6,Straight Party,,,DEM,3,4,7,14
Coryell,310 BS10,Straight Party,,,DEM,3,5,16,24
Coryell,311 BS3,Straight Party,,,DEM,10,24,20,54
Coryell,412 BS3,Straight Party,,,DEM,3,28,7,38
Coryell,412 BS4,Straight Party,,,DEM,34,296,99,429
Coryell,413 BS3,Straight Party,,,DEM,0,3,0,3
Coryell,413 BS5,Straight Party,,,DEM,4,25,7,36
Coryell,413 BS8,Straight Party,,,DEM,12,57,18,87
Coryell,414 BS3,Straight Party,,,DEM,2,1,4,7
Coryell,414 BS5,Straight Party,,,DEM,0,1,3,4
Coryell,415 BS3,Straight Party,,,DEM,3,2,1,6
Coryell,415 BS5,Straight Party,,,DEM,0,0,0,0
Coryell,416 BS3,Straight Party,,,DEM,2,0,0,2
Coryell,416 BS4,Straight Party,,,DEM,23,255,72,350
Coryell,Total,Straight Party,,,DEM,252,2331,989,3572
Coryell,101 BS3,Straight Party,,,LIB,0,1,3,4
Coryell,101 BS4,Straight Party,,,LIB,1,15,15,31
Coryell,101 BS5,Straight Party,,,LIB,1,1,0,2
Coryell,102 BS3,Straight Party,,,LIB,0,1,1,2
Coryell,102 BS5,Straight Party,,,LIB,0,1,2,3
Coryell,103 BS3,Straight Party,,,LIB,0,0,1,1
Coryell,104 BS3,Straight Party,,,LIB,0,0,0,0
Coryell,104 BS4,Straight Party,,,LIB,1,17,7,25
Coryell,205 BS3,Straight Party,,,LIB,0,0,0,0
Coryell,205 BS5,Straight Party,,,LIB,0,0,0,0
Coryell,205 BS8,Straight Party,,,LIB,1,2,1,4
Coryell,206 BS3,Straight Party,,,LIB,3,2,5,10
Coryell,206 BS4,Straight Party,,,LIB,0,1,2,3
Coryell,207 BS4,Straight Party,,,LIB,1,11,13,25
Coryell,308 BS5,Straight Party,,,LIB,0,3,1,4
Coryell,308 BS8,Straight Party,,,LIB,1,6,4,11
Coryell,309 BS3,Straight Party,,,LIB,0,0,0,0
Coryell,309 BS5,Straight Party,,,LIB,0,0,0,0
Coryell,309 BS6,Straight Party,,,LIB,0,0,0,0
Coryell,310 BS3,Straight Party,,,LIB,0,0,2,2
Coryell,310 BS5,Straight Party,,,LIB,0,0,0,0
Coryell,310 BS6,Straight Party,,,LIB,0,0,1,1
Coryell,310 BS10,Straight Party,,,LIB,0,0,1,1
Coryell,311 BS3,Straight Party,,,LIB,0,0,2,2
Coryell,412 BS3,Straight Party,,,LIB,0,0,2,2
Coryell,412 BS4,Straight Party,,,LIB,2,16,9,27
Coryell,413 BS3,Straight Party,,,LIB,0,0,0,0
Coryell,413 BS5,Straight Party,,,LIB,0,4,1,5
Coryell,413 BS8,Straight Party,,,LIB,2,5,1,8
Coryell,414 BS3,Straight Party,,,LIB,0,0,3,3
Coryell,414 BS5,Straight Party,,,LIB,0,1,1,2
Coryell,415 BS3,Straight Party,,,LIB,0,1,1,2
Coryell,415 BS5,Straight Party,,,LIB,0,0,0,0
Coryell,416 BS3,Straight Party,,,LIB,0,0,0,0
Coryell,416 BS4,Straight Party,,,LIB,0,9,6,15
Coryell,Total,Straight Party,,,LIB,13,97,85,195
Coryell,101 BS3,Straight Party,,,GRN,0,2,1,3
Coryell,101 BS4,Straight Party,,,GRN,0,4,9,13
Coryell,101 BS5,Straight Party,,,GRN,0,0,0,0
Coryell,102 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,102 BS5,Straight Party,,,GRN,0,1,0,1
Coryell,103 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,104 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,104 BS4,Straight Party,,,GRN,0,8,5,13
Coryell,205 BS3,Straight Party,,,GRN,0,1,0,1
Coryell,205 BS5,Straight Party,,,GRN,0,0,1,1
Coryell,205 BS8,Straight Party,,,GRN,0,0,0,0
Coryell,206 BS3,Straight Party,,,GRN,0,1,5,6
Coryell,206 BS4,Straight Party,,,GRN,0,6,0,6
Coryell,207 BS4,Straight Party,,,GRN,0,4,4,8
Coryell,308 BS5,Straight Party,,,GRN,0,1,0,1
Coryell,308 BS8,Straight Party,,,GRN,0,0,1,1
Coryell,309 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,309 BS5,Straight Party,,,GRN,0,0,0,0
Coryell,309 BS6,Straight Party,,,GRN,0,0,0,0
Coryell,310 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,310 BS5,Straight Party,,,GRN,0,0,0,0
Coryell,310 BS6,Straight Party,,,GRN,0,0,0,0
Coryell,310 BS10,Straight Party,,,GRN,0,0,1,1
Coryell,311 BS3,Straight Party,,,GRN,0,1,0,1
Coryell,412 BS3,Straight Party,,,GRN,0,1,2,3
Coryell,412 BS4,Straight Party,,,GRN,0,4,5,9
Coryell,413 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,413 BS5,Straight Party,,,GRN,0,1,0,1
Coryell,413 BS8,Straight Party,,,GRN,0,1,1,2
Coryell,414 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,414 BS5,Straight Party,,,GRN,0,0,1,1
Coryell,415 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,415 BS5,Straight Party,,,GRN,0,0,0,0
Coryell,416 BS3,Straight Party,,,GRN,0,0,0,0
Coryell,416 BS4,Straight Party,,,GRN,0,9,3,12
Coryell,Total,Straight Party,,,GRN,0,45,39,84
Coryell,101 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,101 BS4,Straight Party,,Over Votes,,0,0,0,0
Coryell,101 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,102 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,102 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,103 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,104 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,104 BS4,Straight Party,,Over Votes,,0,0,0,0
Coryell,205 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,205 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,205 BS8,Straight Party,,Over Votes,,0,0,0,0
Coryell,206 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,206 BS4,Straight Party,,Over Votes,,0,0,0,0
Coryell,207 BS4,Straight Party,,Over Votes,,0,0,0,0
Coryell,308 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,308 BS8,Straight Party,,Over Votes,,0,0,0,0
Coryell,309 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,309 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,309 BS6,Straight Party,,Over Votes,,0,0,0,0
Coryell,310 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,310 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,310 BS6,Straight Party,,Over Votes,,0,0,0,0
Coryell,310 BS10,Straight Party,,Over Votes,,0,0,0,0
Coryell,311 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,412 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,412 BS4,Straight Party,,Over Votes,,0,0,0,0
Coryell,413 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,413 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,413 BS8,Straight Party,,Over Votes,,0,0,0,0
Coryell,414 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,414 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,415 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,415 BS5,Straight Party,,Over Votes,,0,0,0,0
Coryell,416 BS3,Straight Party,,Over Votes,,0,0,0,0
Coryell,416 BS4,Straight Party,,Over Votes,,0,0,0,0
Coryell,Total,Straight Party,,Over Votes,,0,0,0,0
Coryell,101 BS3,Straight Party,,Under Votes,,47,212,78,337
Coryell,101 BS4,Straight Party,,Under Votes,,36,314,251,601
Coryell,101 BS5,Straight Party,,Under Votes,,7,47,15,69
Coryell,102 BS3,Straight Party,,Under Votes,,15,103,19,137
Coryell,102 BS5,Straight Party,,Under Votes,,14,127,28,169
Coryell,103 BS3,Straight Party,,Under Votes,,9,30,25,64
Coryell,104 BS3,Straight Party,,Under Votes,,4,4,3,11
Coryell,104 BS4,Straight Party,,Under Votes,,45,501,191,737
Coryell,205 BS3,Straight Party,,Under Votes,,2,31,15,48
Coryell,205 BS5,Straight Party,,Under Votes,,28,167,37,232
Coryell,205 BS8,Straight Party,,Under Votes,,15,187,54,256
Coryell,206 BS3,Straight Party,,Under Votes,,18,34,62,114
Coryell,206 BS4,Straight Party,,Under Votes,,10,107,30,147
Coryell,207 BS4,Straight Party,,Under Votes,,52,463,146,661
Coryell,308 BS5,Straight Party,,Under Votes,,21,270,84,375
Coryell,308 BS8,Straight Party,,Under Votes,,46,373,114,533
Coryell,309 BS3,Straight Party,,Under Votes,,0,3,1,4
Coryell,309 BS5,Straight Party,,Under Votes,,5,62,52,119
Coryell,309 BS6,Straight Party,,Under Votes,,0,2,5,7
Coryell,310 BS3,Straight Party,,Under Votes,,2,23,24,49
Coryell,310 BS5,Straight Party,,Under Votes,,0,5,2,7
Coryell,310 BS6,Straight Party,,Under Votes,,1,18,17,36
Coryell,310 BS10,Straight Party,,Under Votes,,2,11,34,47
Coryell,311 BS3,Straight Party,,Under Votes,,8,13,15,36
Coryell,412 BS3,Straight Party,,Under Votes,,5,60,20,85
Coryell,412 BS4,Straight Party,,Under Votes,,45,315,108,468
Coryell,413 BS3,Straight Party,,Under Votes,,0,4,0,4
Coryell,413 BS5,Straight Party,,Under Votes,,11,189,41,241
Coryell,413 BS8,Straight Party,,Under Votes,,28,184,58,270
Coryell,414 BS3,Straight Party,,Under Votes,,4,14,25,43
Coryell,414 BS5,Straight Party,,Under Votes,,4,24,23,51
Coryell,415 BS3,Straight Party,,Under Votes,,12,27,18,57
Coryell,415 BS5,Straight Party,,Under Votes,,1,13,4,18
Coryell,416 BS3,Straight Party,,Under Votes,,0,1,1,2
Coryell,416 BS4,Straight Party,,Under Votes,,26,231,103,360
Coryell,Total,Straight Party,,Under Votes,,523,4169,1703,6395
Coryell,101 BS3,President,,Donald Trump,REP,68,454,159,681
Coryell,101 BS4,President,,Donald Trump,REP,34,537,384,955
Coryell,101 BS5,President,,Donald Trump,REP,9,100,17,126
Coryell,102 BS3,President,,Donald Trump,REP,31,247,52,330
Coryell,102 BS5,President,,Donald Trump,REP,35,265,67,367
Coryell,103 BS3,President,,Donald Trump,REP,6,66,91,163
Coryell,104 BS3,President,,Donald Trump,REP,4,12,5,21
Coryell,104 BS4,President,,Donald Trump,REP,78,896,296,"1,270"
Coryell,205 BS3,President,,Donald Trump,REP,11,82,37,130
Coryell,205 BS5,President,,Donald Trump,REP,51,344,76,471
Coryell,205 BS8,President,,Donald Trump,REP,34,367,115,516
Coryell,206 BS3,President,,Donald Trump,REP,35,85,109,229
Coryell,206 BS4,President,,Donald Trump,REP,11,195,54,260
Coryell,207 BS4,President,,Donald Trump,REP,76,746,272,"1,094"
Coryell,308 BS5,President,,Donald Trump,REP,57,584,172,813
Coryell,308 BS8,President,,Donald Trump,REP,68,693,234,995
Coryell,309 BS3,President,,Donald Trump,REP,0,5,1,6
Coryell,309 BS5,President,,Donald Trump,REP,21,169,136,326
Coryell,309 BS6,President,,Donald Trump,REP,0,10,9,19
Coryell,310 BS3,President,,Donald Trump,REP,9,57,81,147
Coryell,310 BS5,President,,Donald Trump,REP,0,7,5,12
Coryell,310 BS6,President,,Donald Trump,REP,0,45,39,84
Coryell,310 BS10,President,,Donald Trump,REP,4,17,75,96
Coryell,311 BS3,President,,Donald Trump,REP,5,20,26,51
Coryell,412 BS3,President,,Donald Trump,REP,13,150,35,198
Coryell,412 BS4,President,,Donald Trump,REP,50,562,179,791
Coryell,413 BS3,President,,Donald Trump,REP,0,10,1,11
Coryell,413 BS5,President,,Donald Trump,REP,22,403,97,522
Coryell,413 BS8,President,,Donald Trump,REP,58,375,113,546
Coryell,414 BS3,President,,Donald Trump,REP,11,46,63,120
Coryell,414 BS5,President,,Donald Trump,REP,8,48,59,115
Coryell,415 BS3,President,,Donald Trump,REP,10,71,36,117
Coryell,415 BS5,President,,Donald Trump,REP,2,18,6,26
Coryell,416 BS3,President,,Donald Trump,REP,0,7,7,14
Coryell,416 BS4,President,,Donald Trump,REP,23,425,155,603
Coryell,Total,President,,Donald Trump,REP,844,8118,3263,12225
Coryell,101 BS3,President,,Hillary Clinton,DEM,38,158,76,272
Coryell,101 BS4,President,,Hillary Clinton,DEM,31,464,301,796
Coryell,101 BS5,President,,Hillary Clinton,DEM,3,13,5,21
Coryell,102 BS3,President,,Hillary Clinton,DEM,6,35,6,47
Coryell,102 BS5,President,,Hillary Clinton,DEM,3,36,6,45
Coryell,103 BS3,President,,Hillary Clinton,DEM,10,10,22,42
Coryell,104 BS3,President,,Hillary Clinton,DEM,2,2,2,6
Coryell,104 BS4,President,,Hillary Clinton,DEM,50,478,159,687
Coryell,205 BS3,President,,Hillary Clinton,DEM,3,15,4,22
Coryell,205 BS5,President,,Hillary Clinton,DEM,17,31,9,57
Coryell,205 BS8,President,,Hillary Clinton,DEM,12,82,28,122
Coryell,206 BS3,President,,Hillary Clinton,DEM,25,94,95,214
Coryell,206 BS4,President,,Hillary Clinton,DEM,10,144,31,185
Coryell,207 BS4,President,,Hillary Clinton,DEM,52,521,154,727
Coryell,308 BS5,President,,Hillary Clinton,DEM,7,74,19,100
Coryell,308 BS8,President,,Hillary Clinton,DEM,12,139,32,183
Coryell,309 BS3,President,,Hillary Clinton,DEM,0,1,0,1
Coryell,309 BS5,President,,Hillary Clinton,DEM,1,13,18,32
Coryell,309 BS6,President,,Hillary Clinton,DEM,0,0,1,1
Coryell,310 BS3,President,,Hillary Clinton,DEM,0,9,15,24
Coryell,310 BS5,President,,Hillary Clinton,DEM,0,1,0,1
Coryell,310 BS6,President,,Hillary Clinton,DEM,3,8,11,22
Coryell,310 BS10,President,,Hillary Clinton,DEM,3,8,19,30
Coryell,311 BS3,President,,Hillary Clinton,DEM,13,31,25,69
Coryell,412 BS3,President,,Hillary Clinton,DEM,3,38,9,50
Coryell,412 BS4,President,,Hillary Clinton,DEM,54,387,129,570
Coryell,413 BS3,President,,Hillary Clinton,DEM,0,3,0,3
Coryell,413 BS5,President,,Hillary Clinton,DEM,10,61,10,81
Coryell,413 BS8,President,,Hillary Clinton,DEM,19,98,24,141
Coryell,414 BS3,President,,Hillary Clinton,DEM,2,2,5,9
Coryell,414 BS5,President,,Hillary Clinton,DEM,2,3,5,10
Coryell,415 BS3,President,,Hillary Clinton,DEM,7,5,2,14
Coryell,415 BS5,President,,Hillary Clinton,DEM,0,2,2,4
Coryell,416 BS3,President,,Hillary Clinton,DEM,2,0,0,2
Coryell,416 BS4,President,,Hillary Clinton,DEM,36,328,110,474
Coryell,Total,President,,Hillary Clinton,DEM,436,3294,1334,5064
Coryell,101 BS3,President,,Gary Johnson,LIB,8,17,17,42
Coryell,101 BS4,President,,Gary Johnson,LIB,8,47,49,104
Coryell,101 BS5,President,,Gary Johnson,LIB,1,8,1,10
Coryell,102 BS3,President,,Gary Johnson,LIB,0,6,3,9
Coryell,102 BS5,President,,Gary Johnson,LIB,1,5,3,9
Coryell,103 BS3,President,,Gary Johnson,LIB,0,0,1,1
Coryell,104 BS3,President,,Gary Johnson,LIB,1,0,1,2
Coryell,104 BS4,President,,Gary Johnson,LIB,3,58,37,98
Coryell,205 BS3,President,,Gary Johnson,LIB,1,1,1,3
Coryell,205 BS5,President,,Gary Johnson,LIB,1,3,1,5
Coryell,205 BS8,President,,Gary Johnson,LIB,2,23,4,29
Coryell,206 BS3,President,,Gary Johnson,LIB,2,6,18,26
Coryell,206 BS4,President,,Gary Johnson,LIB,2,6,4,12
Coryell,207 BS4,President,,Gary Johnson,LIB,8,51,39,98
Coryell,308 BS5,President,,Gary Johnson,LIB,0,5,5,10
Coryell,308 BS8,President,,Gary Johnson,LIB,6,25,13,44
Coryell,309 BS3,President,,Gary Johnson,LIB,0,0,0,0
Coryell,309 BS5,President,,Gary Johnson,LIB,0,2,1,3
Coryell,309 BS6,President,,Gary Johnson,LIB,0,0,0,0
Coryell,310 BS3,President,,Gary Johnson,LIB,0,1,4,5
Coryell,310 BS5,President,,Gary Johnson,LIB,0,0,0,0
Coryell,310 BS6,President,,Gary Johnson,LIB,0,2,2,4
Coryell,310 BS10,President,,Gary Johnson,LIB,1,1,3,5
Coryell,311 BS3,President,,Gary Johnson,LIB,3,2,5,10
Coryell,412 BS3,President,,Gary Johnson,LIB,1,6,6,13
Coryell,412 BS4,President,,Gary Johnson,LIB,10,49,22,81
Coryell,413 BS3,President,,Gary Johnson,LIB,0,0,0,0
Coryell,413 BS5,President,,Gary Johnson,LIB,1,9,4,14
Coryell,413 BS8,President,,Gary Johnson,LIB,3,9,2,14
Coryell,414 BS3,President,,Gary Johnson,LIB,0,0,3,3
Coryell,414 BS5,President,,Gary Johnson,LIB,0,1,0,1
Coryell,415 BS3,President,,Gary Johnson,LIB,0,2,2,4
Coryell,415 BS5,President,,Gary Johnson,LIB,0,0,1,1
Coryell,416 BS3,President,,Gary Johnson,LIB,0,0,0,0
Coryell,416 BS4,President,,Gary Johnson,LIB,1,25,18,44
Coryell,Total,President,,Gary Johnson,LIB,64,370,270,704
Coryell,101 BS3,President,,Jill Stein,GRN,0,8,3,11
Coryell,101 BS4,President,,Jill Stein,GRN,0,7,14,21
Coryell,101 BS5,President,,Jill Stein,GRN,0,1,0,1
Coryell,102 BS3,President,,Jill Stein,GRN,0,1,0,1
Coryell,102 BS5,President,,Jill Stein,GRN,0,1,1,2
Coryell,103 BS3,President,,Jill Stein,GRN,0,0,0,0
Coryell,104 BS3,President,,Jill Stein,GRN,0,0,0,0
Coryell,104 BS4,President,,Jill Stein,GRN,0,14,16,30
Coryell,205 BS3,President,,Jill Stein,GRN,0,0,1,1
Coryell,205 BS5,President,,Jill Stein,GRN,0,2,0,2
Coryell,205 BS8,President,,Jill Stein,GRN,0,1,1,2
Coryell,206 BS3,President,,Jill Stein,GRN,0,2,7,9
Coryell,206 BS4,President,,Jill Stein,GRN,0,6,0,6
Coryell,207 BS4,President,,Jill Stein,GRN,0,10,5,15
Coryell,308 BS5,President,,Jill Stein,GRN,1,1,0,2
Coryell,308 BS8,President,,Jill Stein,GRN,0,2,5,7
Coryell,309 BS3,President,,Jill Stein,GRN,0,0,0,0
Coryell,309 BS5,President,,Jill Stein,GRN,0,0,0,0
Coryell,309 BS6,President,,Jill Stein,GRN,0,0,0,0
Coryell,310 BS3,President,,Jill Stein,GRN,0,1,1,2
Coryell,310 BS5,President,,Jill Stein,GRN,0,0,0,0
Coryell,310 BS6,President,,Jill Stein,GRN,0,0,0,0
Coryell,310 BS10,President,,Jill Stein,GRN,0,0,0,0
Coryell,311 BS3,President,,Jill Stein,GRN,0,2,1,3
Coryell,412 BS3,President,,Jill Stein,GRN,0,2,2,4
Coryell,412 BS4,President,,Jill Stein,GRN,0,8,5,13
Coryell,413 BS3,President,,Jill Stein,GRN,0,0,0,0
Coryell,413 BS5,President,,Jill Stein,GRN,0,3,0,3
Coryell,413 BS8,President,,Jill Stein,GRN,0,2,2,4
Coryell,414 BS3,President,,Jill Stein,GRN,0,0,1,1
Coryell,414 BS5,President,,Jill Stein,GRN,0,0,0,0
Coryell,415 BS3,President,,Jill Stein,GRN,0,0,1,1
Coryell,415 BS5,President,,Jill Stein,GRN,0,0,0,0
Coryell,416 BS3,President,,Jill Stein,GRN,0,0,0,0
Coryell,416 BS4,President,,Jill Stein,GRN,0,11,9,20
Coryell,Total,President,,Jill Stein,GRN,1,85,75,161
Coryell,101 BS3,President,,Darrell L. Castle,,0,1,0,1
Coryell,101 BS4,President,,Darrell L. Castle,,0,0,0,0
Coryell,101 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,102 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,102 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,103 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,104 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,104 BS4,President,,Darrell L. Castle,,0,0,1,1
Coryell,205 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,205 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,205 BS8,President,,Darrell L. Castle,,0,0,0,0
Coryell,206 BS3,President,,Darrell L. Castle,,0,0,1,1
Coryell,206 BS4,President,,Darrell L. Castle,,0,0,0,0
Coryell,207 BS4,President,,Darrell L. Castle,,0,0,1,1
Coryell,308 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,308 BS8,President,,Darrell L. Castle,,0,0,0,0
Coryell,309 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,309 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,309 BS6,President,,Darrell L. Castle,,0,0,0,0
Coryell,310 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,310 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,310 BS6,President,,Darrell L. Castle,,0,0,0,0
Coryell,310 BS10,President,,Darrell L. Castle,,0,0,3,3
Coryell,311 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,412 BS3,President,,Darrell L. Castle,,0,6,0,6
Coryell,412 BS4,President,,Darrell L. Castle,,0,1,0,1
Coryell,413 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,413 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,413 BS8,President,,Darrell L. Castle,,0,0,0,0
Coryell,414 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,414 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,415 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,415 BS5,President,,Darrell L. Castle,,0,0,0,0
Coryell,416 BS3,President,,Darrell L. Castle,,0,0,0,0
Coryell,416 BS4,President,,Darrell L. Castle,,0,0,0,0
Coryell,Total,President,,Darrell L. Castle,,0,8,6,14
Coryell,101 BS3,President,,Scott Cubbler,,0,0,0,0
Coryell,101 BS4,President,,Scott Cubbler,,0,0,0,0
Coryell,101 BS5,President,,Scott Cubbler,,0,0,0,0
Coryell,102 BS3,President,,Scott Cubbler,,0,0,0,0
