county,office,district,candidate,incumbent,party,votes,pct
ANDERSON,District Judge,349th Judicial District,Pam Foster Fletcher,True,REP,6989,100.00
ANDERSON,District Judge,349th Judicial District,Total,,,6989,
ANDERSON,Proposition 1,,In Favor,,,5641,72.66
ANDERSON,Proposition 1,,Against,,,2123,27.34
ANDERSON,Proposition 1,,Total,,,7764,
ANDERSON,Proposition 2,,In Favor,,,4639,57.10
ANDERSON,Proposition 2,,Against,,,3486,42.90
ANDERSON,Proposition 2,,Total,,,8125,
ANDERSON,Proposition 3,,In Favor,,,6733,84.43
ANDERSON,Proposition 3,,Against,,,1242,15.57
ANDERSON,Proposition 3,,Total,,,7975,
ANDERSON,Proposition 4,,In Favor,,,7770,96.86
ANDERSON,Proposition 4,,Against,,,252,3.14
ANDERSON,Proposition 4,,Total,,,8022,
ANDERSON,President Congressional,5,Jeb Bush,False,REP,67,0.79
ANDERSON,President Congressional,5,Ben Carson,False,REP,376,4.42
ANDERSON,President Congressional,5,Chris Christie,False,REP,3,0.04
ANDERSON,President Congressional,5,Ted Cruz,False,REP,4550,53.49
ANDERSON,President Congressional,5,Carly Fiorina,False,REP,5,0.06
ANDERSON,President Congressional,5,Lindsey Graham,False,REP,3,0.04
ANDERSON,President Congressional,5,Elizabeth Gray,False,REP,2,0.02
ANDERSON,President Congressional,5,Mike Huckabee,False,REP,17,0.20
ANDERSON,President Congressional,5,John R. Kasich,False,REP,148,1.74
ANDERSON,President Congressional,5,Rand Paul,False,REP,9,0.11
ANDERSON,President Congressional,5,Marco Rubio,False,REP,805,9.46
ANDERSON,President Congressional,5,Rick Santorum,False,REP,3,0.04
ANDERSON,President Congressional,5,Donald J. Trump,False,REP,2437,28.65
ANDERSON,President Congressional,5,Uncommitted,False,REP,81,0.95
ANDERSON,President Congressional,5,Total,,,8506,
ANDREWS,President/VicePresident,,Jeb Bush,False,REP,67,2.31
ANDREWS,President/VicePresident,,Ben Carson,False,REP,201,6.93
ANDREWS,President/VicePresident,,Chris Christie,False,REP,3,0.10
ANDREWS,President/VicePresident,,Ted Cruz,False,REP,1349,46.49
ANDREWS,President/VicePresident,,Carly Fiorina,False,REP,1,0.03
ANDREWS,President/VicePresident,,Lindsey Graham,False,REP,0,0.00
ANDREWS,President/VicePresident,,Elizabeth Gray,False,REP,2,0.07
ANDREWS,President/VicePresident,,Mike Huckabee,False,REP,21,0.72
ANDREWS,President/VicePresident,,John R. Kasich,False,REP,39,1.34
ANDREWS,President/VicePresident,,Rand Paul,False,REP,17,0.59
ANDREWS,President/VicePresident,,Marco Rubio,False,REP,402,13.85
ANDREWS,President/VicePresident,,Rick Santorum,False,REP,1,0.03
ANDREWS,President/VicePresident,,Donald J. Trump,False,REP,716,24.67
ANDREWS,President/VicePresident,,Uncommitted,False,REP,83,2.86
ANDREWS,President/VicePresident,,Total,,,2902,
ANDREWS,U. S. Representative,11,Mike Conaway,True,REP,2455,100.00
ANDREWS,U. S. Representative,11,Total,,,2455,
ANDREWS,Railroad Commissioner,,Lance N. Christian,False,REP,393,17.82
ANDREWS,Railroad Commissioner,,Wayne Christian,False,REP,324,14.69
ANDREWS,Railroad Commissioner,,Gary Gates,False,REP,625,28.34
ANDREWS,Railroad Commissioner,,John Greytok,False,REP,67,3.04
ANDREWS,Railroad Commissioner,,Ron Hale,False,REP,287,13.02
ANDREWS,Railroad Commissioner,,Doug Jeffrey,False,REP,199,9.02
ANDREWS,Railroad Commissioner,,Weston Martinez,False,REP,310,14.06
ANDREWS,Railroad Commissioner,,Total,,,2205,
ANDREWS,"Justice, Supreme Court, Place 3",,Debra Lehrmann,True,REP,1121,50.84
ANDREWS,"Justice, Supreme Court, Place 3",,Michael Massengale,False,REP,1084,49.16
ANDREWS,"Justice, Supreme Court, Place 3",,Total,,,2205,
ANDREWS,"Justice, Supreme Court, Place 5",,Paul Green,True,REP,1109,54.02
ANDREWS,"Justice, Supreme Court, Place 5",,Rick Green,False,REP,944,45.98
ANDREWS,"Justice, Supreme Court, Place 5",,Total,,,2053,
ANDREWS,"Justice, Supreme Court, Place 9",,Eva Guzman,True,REP,1003,43.84
ANDREWS,"Justice, Supreme Court, Place 9",,Joe Pool,False,REP,1285,56.16
ANDREWS,"Justice, Supreme Court, Place 9",,Total,,,2288,
ANDREWS,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,890,42.85
ANDREWS,Judge Court of Criminal Appeals,2,Chris Oldner,False,REP,750,36.11
ANDREWS,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,437,21.04
ANDREWS,Judge Court of Criminal Appeals,2,Total,,,2077,
ANDREWS,Judge Court of Criminal Appeals,5,Sid Harle,False,REP,173,7.87
ANDREWS,Judge Court of Criminal Appeals,5,Steve Smith,False,REP,515,23.43
ANDREWS,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,1149,52.27
ANDREWS,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,361,16.42
ANDREWS,Judge Court of Criminal Appeals,5,Total,,,2198,
ANDREWS,Judge Court of Criminal Appeals,6,Richard Davis,False,REP,1091,52.76
ANDREWS,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,977,47.24
ANDREWS,Judge Court of Criminal Appeals,6,Total,,,2068,
ANDREWS,Member State Board of Education,15,Marty Rowley,True,REP,1969,100.00
ANDREWS,Member State Board of Education,15,Total,,,1969,
ANDREWS,State Representative,81,Joshua Crawford,False,REP,910,34.18
ANDREWS,State Representative,81,Brooks Landgraf,True,REP,1752,65.82
ANDREWS,State Representative,81,Total,,,2662,
ANDREWS,Proposition 1,,In Favor,,,1836,71.27
ANDREWS,Proposition 1,,Against,,,740,28.73
ANDREWS,Proposition 1,,Total,,,2576,
ANDREWS,Proposition 2,,In Favor,,,1531,58.26
ANDREWS,Proposition 2,,Against,,,1097,41.74
ANDREWS,Proposition 2,,Total,,,2628,
ANDREWS,Proposition 3,,In Favor,,,2130,82.24
ANDREWS,Proposition 3,,Against,,,460,17.76
ANDREWS,Proposition 3,,Total,,,2590,
ANDREWS,Proposition 4,,In Favor,,,2404,94.27
ANDREWS,Proposition 4,,Against,,,146,5.73
ANDREWS,Proposition 4,,Total,,,2550,
ANDREWS,President Congressional,11,Jeb Bush,False,REP,67,2.31
ANDREWS,President Congressional,11,Ben Carson,False,REP,201,6.93
ANDREWS,President Congressional,11,Chris Christie,False,REP,3,0.10
ANDREWS,President Congressional,11,Ted Cruz,False,REP,1349,46.49
ANDREWS,President Congressional,11,Carly Fiorina,False,REP,1,0.03
ANDREWS,President Congressional,11,Lindsey Graham,False,REP,0,0.00
ANDREWS,President Congressional,11,Elizabeth Gray,False,REP,2,0.07
ANDREWS,President Congressional,11,Mike Huckabee,False,REP,21,0.72
ANDREWS,President Congressional,11,John R. Kasich,False,REP,39,1.34
ANDREWS,President Congressional,11,Rand Paul,False,REP,17,0.59
ANDREWS,President Congressional,11,Marco Rubio,False,REP,402,13.85
ANDREWS,President Congressional,11,Rick Santorum,False,REP,1,0.03
ANDREWS,President Congressional,11,Donald J. Trump,False,REP,716,24.67
ANDREWS,President Congressional,11,Uncommitted,False,REP,83,2.86
ANDREWS,President Congressional,11,Total,,,2902,
ANGELINA,President/VicePresident,,Jeb Bush,False,REP,137,1.01
ANGELINA,President/VicePresident,,Ben Carson,False,REP,593,4.37
ANGELINA,President/VicePresident,,Chris Christie,False,REP,164,1.21
ANGELINA,President/VicePresident,,Ted Cruz,False,REP,6876,50.70
ANGELINA,President/VicePresident,,Carly Fiorina,False,REP,3,0.02
ANGELINA,President/VicePresident,,Lindsey Graham,False,REP,3,0.02
ANGELINA,President/VicePresident,,Elizabeth Gray,False,REP,7,0.05
ANGELINA,President/VicePresident,,Mike Huckabee,False,REP,37,0.27
ANGELINA,President/VicePresident,,John R. Kasich,False,REP,348,2.57
ANGELINA,President/VicePresident,,Rand Paul,False,REP,28,0.21
ANGELINA,President/VicePresident,,Marco Rubio,False,REP,1613,11.89
ANGELINA,President/VicePresident,,Rick Santorum,False,REP,4,0.03
ANGELINA,President/VicePresident,,Donald J. Trump,False,REP,3646,26.88
ANGELINA,President/VicePresident,,Uncommitted,False,REP,104,0.77
ANGELINA,President/VicePresident,,Total,,,13563,
ANGELINA,U. S. Representative,1,Anthony Culler,False,REP,428,3.35
ANGELINA,U. S. Representative,1,Louie Gohmert,True,REP,8650,67.75
ANGELINA,U. S. Representative,1,Simon Winston,False,REP,3689,28.89
ANGELINA,U. S. Representative,1,Total,,,12767,
ANGELINA,Railroad Commissioner,,Lance N. Christian,False,REP,1293,11.80
ANGELINA,Railroad Commissioner,,Wayne Christian,False,REP,6385,58.27
ANGELINA,Railroad Commissioner,,Gary Gates,False,REP,1228,11.21
ANGELINA,Railroad Commissioner,,John Greytok,False,REP,224,2.04
ANGELINA,Railroad Commissioner,,Ron Hale,False,REP,882,8.05
ANGELINA,Railroad Commissioner,,Doug Jeffrey,False,REP,475,4.33
ANGELINA,Railroad Commissioner,,Weston Martinez,False,REP,471,4.30
ANGELINA,Railroad Commissioner,,Total,,,10958,
ANGELINA,"Justice, Supreme Court, Place 3",,Debra Lehrmann,True,REP,4147,40.17
ANGELINA,"Justice, Supreme Court, Place 3",,Michael Massengale,False,REP,6176,59.83
ANGELINA,"Justice, Supreme Court, Place 3",,Total,,,10323,
ANGELINA,"Justice, Supreme Court, Place 5",,Paul Green,True,REP,5836,58.45
ANGELINA,"Justice, Supreme Court, Place 5",,Rick Green,False,REP,4149,41.55
ANGELINA,"Justice, Supreme Court, Place 5",,Total,,,9985,
ANGELINA,"Justice, Supreme Court, Place 9",,Eva Guzman,True,REP,3953,39.15
ANGELINA,"Justice, Supreme Court, Place 9",,Joe Pool,False,REP,6145,60.85
ANGELINA,"Justice, Supreme Court, Place 9",,Total,,,10098,
ANGELINA,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,3565,37.14
ANGELINA,Judge Court of Criminal Appeals,2,Chris Oldner,False,REP,3917,40.81
ANGELINA,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,2116,22.05
ANGELINA,Judge Court of Criminal Appeals,2,Total,,,9598,
ANGELINA,Judge Court of Criminal Appeals,5,Sid Harle,False,REP,879,8.98
ANGELINA,Judge Court of Criminal Appeals,5,Steve Smith,False,REP,2442,24.94
ANGELINA,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,5103,52.12
ANGELINA,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,1367,13.96
ANGELINA,Judge Court of Criminal Appeals,5,Total,,,9791,
ANGELINA,Judge Court of Criminal Appeals,6,Richard Davis,False,REP,5748,60.54
ANGELINA,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,3747,39.46
ANGELINA,Judge Court of Criminal Appeals,6,Total,,,9495,
ANGELINA,Member State Board of Education,9,Mary Lou Bruner,False,REP,3334,31.37
ANGELINA,Member State Board of Education,9,Keven M. Ellis,False,REP,5785,54.43
ANGELINA,Member State Board of Education,9,Hank Hering,False,REP,1510,14.21
ANGELINA,Member State Board of Education,9,Total,,,10629,
ANGELINA,State Representative,57,Trent Ashby,True,REP,11765,100.00
ANGELINA,State Representative,57,Total,,,11765,
ANGELINA,"Justice, 12th Court of Appeals District, Place 2",,Brian Hoyle,True,REP,8962,100.00
ANGELINA,"Justice, 12th Court of Appeals District, Place 2",,Total,,,8962,
ANGELINA,"Justice, 12th Court of Appeals District, Place 3 Unexpired Term",,Greg Neeley,True,REP,8976,100.00
ANGELINA,"Justice, 12th Court of Appeals District, Place 3 Unexpired Term",,Total,,,8976,
ANGELINA,District Attorney,159th Judicial District,Katrina Carswell,False,REP,3098,25.77
ANGELINA,District Attorney,159th Judicial District,Joe Martin,False,REP,8922,74.23
ANGELINA,District Attorney,159th Judicial District,Total,,,12020,
ANGELINA,Proposition 1,,In Favor,,,9230,73.99
ANGELINA,Proposition 1,,Against,,,3244,26.01
ANGELINA,Proposition 1,,Total,,,12474,
ANGELINA,Proposition 2,,In Favor,,,7691,60.60
ANGELINA,Proposition 2,,Against,,,5001,39.40
ANGELINA,Proposition 2,,Total,,,12692,
ANGELINA,Proposition 3,,In Favor,,,10141,81.41
ANGELINA,Proposition 3,,Against,,,2315,18.59
ANGELINA,Proposition 3,,Total,,,12456,
ANGELINA,Proposition 4,,In Favor,,,11886,95.26
ANGELINA,Proposition 4,,Against,,,591,4.74
ANGELINA,Proposition 4,,Total,,,12477,
ANGELINA,President Congressional,1,Jeb Bush,False,REP,137,1.01
ANGELINA,President Congressional,1,Ben Carson,False,REP,593,4.37
ANGELINA,President Congressional,1,Chris Christie,False,REP,164,1.21
ANGELINA,President Congressional,1,Ted Cruz,False,REP,6876,50.70
ANGELINA,President Congressional,1,Carly Fiorina,False,REP,3,0.02
ANGELINA,President Congressional,1,Lindsey Graham,False,REP,3,0.02
ANGELINA,President Congressional,1,Elizabeth Gray,False,REP,7,0.05
ANGELINA,President Congressional,1,Mike Huckabee,False,REP,37,0.27
ANGELINA,President Congressional,1,John R. Kasich,False,REP,348,2.57
ANGELINA,President Congressional,1,Rand Paul,False,REP,28,0.21
ANGELINA,President Congressional,1,Marco Rubio,False,REP,1613,11.89
ANGELINA,President Congressional,1,Rick Santorum,False,REP,4,0.03
ANGELINA,President Congressional,1,Donald J. Trump,False,REP,3646,26.88
ANGELINA,President Congressional,1,Uncommitted,False,REP,104,0.77
ANGELINA,President Congressional,1,Total,,,13563,
ARANSAS,President/VicePresident,,Jeb Bush,False,REP,118,2.22
ARANSAS,President/VicePresident,,Ben Carson,False,REP,167,3.14
ARANSAS,President/VicePresident,,Chris Christie,False,REP,6,0.11
ARANSAS,President/VicePresident,,Ted Cruz,False,REP,1655,31.10
ARANSAS,President/VicePresident,,Carly Fiorina,False,REP,5,0.09
ARANSAS,President/VicePresident,,Lindsey Graham,False,REP,2,0.04
ARANSAS,President/VicePresident,,Elizabeth Gray,False,REP,6,0.11
ARANSAS,President/VicePresident,,Mike Huckabee,False,REP,9,0.17
ARANSAS,President/VicePresident,,John R. Kasich,False,REP,272,5.11
ARANSAS,President/VicePresident,,Rand Paul,False,REP,30,0.56
ARANSAS,President/VicePresident,,Marco Rubio,False,REP,789,14.83
ARANSAS,President/VicePresident,,Rick Santorum,False,REP,2,0.04
ARANSAS,President/VicePresident,,Donald J. Trump,False,REP,2093,39.33
ARANSAS,President/VicePresident,,Uncommitted,False,REP,168,3.16
ARANSAS,President/VicePresident,,Total,,,5322,
ARANSAS,U. S. Representative,27,Gregg Deeb,False,REP,2442,48.85
ARANSAS,U. S. Representative,27,Blake Farenthold,True,REP,2557,51.15
ARANSAS,U. S. Representative,27,Total,,,4999,
ARANSAS,Railroad Commissioner,,Lance N. Christian,False,REP,382,9.59
ARANSAS,Railroad Commissioner,,Wayne Christian,False,REP,321,8.06
ARANSAS,Railroad Commissioner,,Gary Gates,False,REP,1569,39.40
ARANSAS,Railroad Commissioner,,John Greytok,False,REP,393,9.87
ARANSAS,Railroad Commissioner,,Ron Hale,False,REP,716,17.98
ARANSAS,Railroad Commissioner,,Doug Jeffrey,False,REP,313,7.86
ARANSAS,Railroad Commissioner,,Weston Martinez,False,REP,288,7.23
ARANSAS,Railroad Commissioner,,Total,,,3982,
ARANSAS,"Justice, Supreme Court, Place 3",,Debra Lehrmann,True,REP,2022,49.71
ARANSAS,"Justice, Supreme Court, Place 3",,Michael Massengale,False,REP,2046,50.29
ARANSAS,"Justice, Supreme Court, Place 3",,Total,,,4068,
ARANSAS,"Justice, Supreme Court, Place 5",,Paul Green,True,REP,2641,67.89
ARANSAS,"Justice, Supreme Court, Place 5",,Rick Green,False,REP,1249,32.11
ARANSAS,"Justice, Supreme Court, Place 5",,Total,,,3890,
ARANSAS,"Justice, Supreme Court, Place 9",,Eva Guzman,True,REP,1723,43.04
ARANSAS,"Justice, Supreme Court, Place 9",,Joe Pool,False,REP,2280,56.96
ARANSAS,"Justice, Supreme Court, Place 9",,Total,,,4003,
ARANSAS,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,1846,49.89
ARANSAS,Judge Court of Criminal Appeals,2,Chris Oldner,False,REP,761,20.57
ARANSAS,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,1093,29.54
ARANSAS,Judge Court of Criminal Appeals,2,Total,,,3700,
ARANSAS,Judge Court of Criminal Appeals,5,Sid Harle,False,REP,572,15.36
ARANSAS,Judge Court of Criminal Appeals,5,Steve Smith,False,REP,578,15.52
ARANSAS,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,1956,52.52
ARANSAS,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,618,16.60
ARANSAS,Judge Court of Criminal Appeals,5,Total,,,3724,
ARANSAS,Judge Court of Criminal Appeals,6,Richard Davis,False,REP,2139,59.17
ARANSAS,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,1476,40.83
ARANSAS,Judge Court of Criminal Appeals,6,Total,,,3615,
ARANSAS,State Senate,18,Lois W. Kolkhorst,True,REP,3691,100.00
ARANSAS,State Senate,18,Total,,,3691,
ARANSAS,State Representative,30,Geanie W. Morrison,True,REP,3665,100.00
ARANSAS,State Representative,30,Total,,,3665,
ARANSAS,"Justice, 13th Court of Appeals District, Place 3",,Greg Perkes,True,REP,3485,100.00
ARANSAS,"Justice, 13th Court of Appeals District, Place 3",,Total,,,3485,
ARANSAS,District Judge,343rd Judicial District,Janna K. Whatley,True,REP,3638,100.00
ARANSAS,District Judge,343rd Judicial District,Total,,,3638,
ARANSAS,Proposition 1,,In Favor,,,3382,68.02
ARANSAS,Proposition 1,,Against,,,1590,31.98
ARANSAS,Proposition 1,,Total,,,4972,
ARANSAS,Proposition 2,,In Favor,,,3162,62.90
ARANSAS,Proposition 2,,Against,,,1865,37.10
ARANSAS,Proposition 2,,Total,,,5027,
ARANSAS,Proposition 3,,In Favor,,,4204,84.88
ARANSAS,Proposition 3,,Against,,,749,15.12
ARANSAS,Proposition 3,,Total,,,4953,
ARANSAS,Proposition 4,,In Favor,,,4653,94.50
ARANSAS,Proposition 4,,Against,,,271,5.50
ARANSAS,Proposition 4,,Total,,,4924,
ARANSAS,President Congressional,27,Jeb Bush,False,REP,118,2.22
ARANSAS,President Congressional,27,Ben Carson,False,REP,167,3.14
ARANSAS,President Congressional,27,Chris Christie,False,REP,6,0.11
ARANSAS,President Congressional,27,Ted Cruz,False,REP,1655,31.10
ARANSAS,President Congressional,27,Carly Fiorina,False,REP,5,0.09
ARANSAS,President Congressional,27,Lindsey Graham,False,REP,2,0.04
ARANSAS,President Congressional,27,Elizabeth Gray,False,REP,6,0.11
ARANSAS,President Congressional,27,Mike Huckabee,False,REP,9,0.17
ARANSAS,President Congressional,27,John R. Kasich,False,REP,272,5.11
ARANSAS,President Congressional,27,Rand Paul,False,REP,30,0.56
ARANSAS,President Congressional,27,Marco Rubio,False,REP,789,14.83
ARANSAS,President Congressional,27,Rick Santorum,False,REP,2,0.04
ARANSAS,President Congressional,27,Donald J. Trump,False,REP,2093,39.33
ARANSAS,President Congressional,27,Uncommitted,False,REP,168,3.16
ARANSAS,President Congressional,27,Total,,,5322,
ARCHER,President/VicePresident,,Jeb Bush,False,REP,30,1.21
ARCHER,President/VicePresident,,Ben Carson,False,REP,151,6.11
ARCHER,President/VicePresident,,Chris Christie,False,REP,3,0.12
ARCHER,President/VicePresident,,Ted Cruz,False,REP,1215,49.19
ARCHER,President/VicePresident,,Carly Fiorina,False,REP,3,0.12
ARCHER,President/VicePresident,,Lindsey Graham,False,REP,0,0.00
ARCHER,President/VicePresident,,Elizabeth Gray,False,REP,0,0.00
ARCHER,President/VicePresident,,Mike Huckabee,False,REP,9,0.36
ARCHER,President/VicePresident,,John R. Kasich,False,REP,45,1.82
ARCHER,President/VicePresident,,Rand Paul,False,REP,9,0.36
ARCHER,President/VicePresident,,Marco Rubio,False,REP,266,10.77
ARCHER,President/VicePresident,,Rick Santorum,False,REP,2,0.08
ARCHER,President/VicePresident,,Donald J. Trump,False,REP,707,28.62
ARCHER,President/VicePresident,,Uncommitted,False,REP,30,1.21
ARCHER,President/VicePresident,,Total,,,2470,
ARCHER,U. S. Representative,13,Mac Thornberry,True,REP,2180,100.00
ARCHER,U. S. Representative,13,Total,,,2180,
ARCHER,Railroad Commissioner,,Lance N. Christian,False,REP,227,12.75
ARCHER,Railroad Commissioner,,Wayne Christian,False,REP,210,11.79
ARCHER,Railroad Commissioner,,Gary Gates,False,REP,610,34.25
ARCHER,Railroad Commissioner,,John Greytok,False,REP,62,3.48
ARCHER,Railroad Commissioner,,Ron Hale,False,REP,309,17.35
ARCHER,Railroad Commissioner,,Doug Jeffrey,False,REP,264,14.82
ARCHER,Railroad Commissioner,,Weston Martinez,False,REP,99,5.56
ARCHER,Railroad Commissioner,,Total,,,1781,
ARCHER,"Justice, Supreme Court, Place 3",,Debra Lehrmann,True,REP,1039,54.92
ARCHER,"Justice, Supreme Court, Place 3",,Michael Massengale,False,REP,853,45.08
ARCHER,"Justice, Supreme Court, Place 3",,Total,,,1892,
ARCHER,"Justice, Supreme Court, Place 5",,Paul Green,True,REP,1126,63.65
ARCHER,"Justice, Supreme Court, Place 5",,Rick Green,False,REP,643,36.35
ARCHER,"Justice, Supreme Court, Place 5",,Total,,,1769,
ARCHER,"Justice, Supreme Court, Place 9",,Eva Guzman,True,REP,855,47.61
ARCHER,"Justice, Supreme Court, Place 9",,Joe Pool,False,REP,941,52.39
ARCHER,"Justice, Supreme Court, Place 9",,Total,,,1796,
ARCHER,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,554,32.27
ARCHER,Judge Court of Criminal Appeals,2,Chris Oldner,False,REP,634,36.92
ARCHER,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,529,30.81
ARCHER,Judge Court of Criminal Appeals,2,Total,,,1717,
ARCHER,Judge Court of Criminal Appeals,5,Sid Harle,False,REP,269,15.81
ARCHER,Judge Court of Criminal Appeals,5,Steve Smith,False,REP,528,31.04
ARCHER,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,693,40.74
ARCHER,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,211,12.40
ARCHER,Judge Court of Criminal Appeals,5,Total,,,1701,
ARCHER,Judge Court of Criminal Appeals,6,Richard Davis,False,REP,645,38.53
ARCHER,Judge Court of Criminal Appeals,6,Michael E. Keasler,True,REP,1029,61.47
ARCHER,Judge Court of Criminal Appeals,6,Total,,,1674,
ARCHER,Member State Board of Education,15,Marty Rowley,True,REP,1662,100.00
ARCHER,Member State Board of Education,15,Total,,,1662,
ARCHER,State Representative,69,James B. Frank,True,REP,1823,100.00
ARCHER,State Representative,69,Total,,,1823,
ARCHER,"Justice, 2nd Court of Appeals District, Place 3",,Dabney Bassel,False,REP,259,15.33
ARCHER,"Justice, 2nd Court of Appeals District, Place 3",,Mary Colchin Johndroe,False,REP,212,12.55
ARCHER,"Justice, 2nd Court of Appeals District, Place 3",,Elizabeth Kerr,False,REP,477,28.24
ARCHER,"Justice, 2nd Court of Appeals District, Place 3",,"William Anthony ""Andy"" Porter",False,REP,454,26.88
ARCHER,"Justice, 2nd Court of Appeals District, Place 3",,Bill Ray,False,REP,287,16.99
ARCHER,"Justice, 2nd Court of Appeals District, Place 3",,Total,,,1689,
