county,office,district,candidate,incumbent,party,votes,pct
BORDEN,U. S. Representative,19,Jodey Arrington,False,REP,49,53.85
BORDEN,U. S. Representative,19,Glen Robertson,False,REP,42,46.15
BORDEN,U. S. Representative,19,Total,,,91,
BORDEN,Railroad Commissioner,,Wayne Christian,False,REP,54,67.50
BORDEN,Railroad Commissioner,,Gary Gates,False,REP,26,32.50
BORDEN,Railroad Commissioner,,Total,,,80,
BORDEN,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,21,30.43
BORDEN,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,48,69.57
BORDEN,Judge Court of Criminal Appeals,2,Total,,,69,
BORDEN,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,37,52.11
BORDEN,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,34,47.89
BORDEN,Judge Court of Criminal Appeals,5,Total,,,71,
BOSQUE,Railroad Commissioner,,Wayne Christian,False,REP,325,50.94
BOSQUE,Railroad Commissioner,,Gary Gates,False,REP,313,49.06
BOSQUE,Railroad Commissioner,,Total,,,638,
BOSQUE,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,312,51.40
BOSQUE,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,295,48.60
BOSQUE,Judge Court of Criminal Appeals,2,Total,,,607,
BOSQUE,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,394,65.45
BOSQUE,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,208,34.55
BOSQUE,Judge Court of Criminal Appeals,5,Total,,,602,
BOWIE,Railroad Commissioner,,Wayne Christian,False,REP,1053,58.79
BOWIE,Railroad Commissioner,,Gary Gates,False,REP,738,41.21
BOWIE,Railroad Commissioner,,Total,,,1791,
BOWIE,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,722,42.47
BOWIE,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,978,57.53
BOWIE,Judge Court of Criminal Appeals,2,Total,,,1700,
BOWIE,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,806,48.47
BOWIE,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,857,51.53
BOWIE,Judge Court of Criminal Appeals,5,Total,,,1663,
BOWIE,Member State Board of Education,9,Mary Lou Bruner,False,REP,839,49.59
BOWIE,Member State Board of Education,9,Keven M. Ellis,False,REP,853,50.41
BOWIE,Member State Board of Education,9,Total,,,1692,
BOWIE,State Senator,1,Bryan Hughes,False,REP,1244,63.96
BOWIE,State Senator,1,David Simpson,False,REP,701,36.04
BOWIE,State Senator,1,Total,,,1945,
BRAZORIA,Railroad Commissioner,,Wayne Christian,False,REP,609,45.93
BRAZORIA,Railroad Commissioner,,Gary Gates,False,REP,717,54.07
BRAZORIA,Railroad Commissioner,,Total,,,1326,
BRAZORIA,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,700,53.76
BRAZORIA,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,602,46.24
BRAZORIA,Judge Court of Criminal Appeals,2,Total,,,1302,
BRAZORIA,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,630,48.88
BRAZORIA,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,659,51.12
BRAZORIA,Judge Court of Criminal Appeals,5,Total,,,1289,
BRAZOS,Railroad Commissioner,,Wayne Christian,False,REP,370,43.89
BRAZOS,Railroad Commissioner,,Gary Gates,False,REP,473,56.11
BRAZOS,Railroad Commissioner,,Total,,,843,
BRAZOS,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,457,56.00
BRAZOS,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,359,44.00
BRAZOS,Judge Court of Criminal Appeals,2,Total,,,816,
BRAZOS,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,409,51.19
BRAZOS,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,390,48.81
BRAZOS,Judge Court of Criminal Appeals,5,Total,,,799,
BREWSTER,Railroad Commissioner,,Wayne Christian,False,REP,59,47.20
BREWSTER,Railroad Commissioner,,Gary Gates,False,REP,66,52.80
BREWSTER,Railroad Commissioner,,Total,,,125,
BREWSTER,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,54,45.00
BREWSTER,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,66,55.00
BREWSTER,Judge Court of Criminal Appeals,2,Total,,,120,
BREWSTER,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,67,59.29
BREWSTER,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,46,40.71
BREWSTER,Judge Court of Criminal Appeals,5,Total,,,113,
BRISCOE,Railroad Commissioner,,Wayne Christian,False,REP,119,62.96
BRISCOE,Railroad Commissioner,,Gary Gates,False,REP,70,37.04
BRISCOE,Railroad Commissioner,,Total,,,189,
BRISCOE,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,94,54.97
BRISCOE,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,77,45.03
BRISCOE,Judge Court of Criminal Appeals,2,Total,,,171,
BRISCOE,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,94,55.62
BRISCOE,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,75,44.38
BRISCOE,Judge Court of Criminal Appeals,5,Total,,,169,
BRISCOE,District Attorney, 110th Judicial District,Rob Hamilton,False,REP,131,53.91
BRISCOE,District Attorney, 110th Judicial District,Wade Jackson,False,REP,112,46.09
BRISCOE,District Attorney, 110th Judicial District,Total,,,243,
BROOKS,U. S. Representative,15,Ruben O. Villarreal,False,REP,0,0.00
BROOKS,U. S. Representative,15,Tim Westley,False,REP,0,0.00
BROOKS,U. S. Representative,15,Total,,,0,
BROOKS,Railroad Commissioner,,Wayne Christian,False,REP,0,0.00
BROOKS,Railroad Commissioner,,Gary Gates,False,REP,0,0.00
BROOKS,Railroad Commissioner,,Total,,,0,
BROOKS,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,0,0.00
BROOKS,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,0,0.00
BROOKS,Judge Court of Criminal Appeals,2,Total,,,0,
BROOKS,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,0,0.00
BROOKS,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,0,0.00
BROOKS,Judge Court of Criminal Appeals,5,Total,,,0,
BROWN,Railroad Commissioner,,Wayne Christian,False,REP,934,44.73
BROWN,Railroad Commissioner,,Gary Gates,False,REP,1154,55.27
BROWN,Railroad Commissioner,,Total,,,2088,
BROWN,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,890,44.66
BROWN,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,1103,55.34
BROWN,Judge Court of Criminal Appeals,2,Total,,,1993,
BROWN,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,1307,66.45
BROWN,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,660,33.55
BROWN,Judge Court of Criminal Appeals,5,Total,,,1967,
BROWN,State Senator,24,Dawn  Buckingham,False,REP,1512,64.59
BROWN,State Senator,24,Susan King,False,REP,829,35.41
BROWN,State Senator,24,Total,,,2341,
BURLESON,Railroad Commissioner,,Wayne Christian,False,REP,87,39.73
BURLESON,Railroad Commissioner,,Gary Gates,False,REP,132,60.27
BURLESON,Railroad Commissioner,,Total,,,219,
BURLESON,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,112,54.37
BURLESON,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,94,45.63
BURLESON,Judge Court of Criminal Appeals,2,Total,,,206,
BURLESON,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,98,49.49
BURLESON,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,100,50.51
BURLESON,Judge Court of Criminal Appeals,5,Total,,,198,
BURNET,Railroad Commissioner,,Wayne Christian,False,REP,1606,56.61
BURNET,Railroad Commissioner,,Gary Gates,False,REP,1231,43.39
BURNET,Railroad Commissioner,,Total,,,2837,
BURNET,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,1341,49.61
BURNET,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,1362,50.39
BURNET,Judge Court of Criminal Appeals,2,Total,,,2703,
BURNET,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,1816,68.43
BURNET,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,838,31.57
BURNET,Judge Court of Criminal Appeals,5,Total,,,2654,
BURNET,State Senator,24,Dawn  Buckingham,False,REP,2068,65.26
BURNET,State Senator,24,Susan King,False,REP,1101,34.74
BURNET,State Senator,24,Total,,,3169,
CALDWELL,Railroad Commissioner,,Wayne Christian,False,REP,71,36.22
CALDWELL,Railroad Commissioner,,Gary Gates,False,REP,125,63.78
CALDWELL,Railroad Commissioner,,Total,,,196,
CALDWELL,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,105,55.26
CALDWELL,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,85,44.74
CALDWELL,Judge Court of Criminal Appeals,2,Total,,,190,
CALDWELL,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,105,56.15
CALDWELL,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,82,43.85
CALDWELL,Judge Court of Criminal Appeals,5,Total,,,187,
CALHOUN,Railroad Commissioner,,Wayne Christian,False,REP,239,44.51
CALHOUN,Railroad Commissioner,,Gary Gates,False,REP,298,55.49
CALHOUN,Railroad Commissioner,,Total,,,537,
CALHOUN,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,785,54.14
CALHOUN,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,665,45.86
CALHOUN,Judge Court of Criminal Appeals,2,Total,,,1450,
CALHOUN,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,903,79.14
CALHOUN,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,238,20.86
CALHOUN,Judge Court of Criminal Appeals,5,Total,,,1141,
CALLAHAN,Railroad Commissioner,,Wayne Christian,False,REP,455,55.56
CALLAHAN,Railroad Commissioner,,Gary Gates,False,REP,364,44.44
CALLAHAN,Railroad Commissioner,,Total,,,819,
CALLAHAN,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,335,43.23
CALLAHAN,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,440,56.77
CALLAHAN,Judge Court of Criminal Appeals,2,Total,,,775,
CALLAHAN,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,482,61.79
CALLAHAN,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,298,38.21
CALLAHAN,Judge Court of Criminal Appeals,5,Total,,,780,
CALLAHAN,State Senator,24,Dawn  Buckingham,False,REP,551,59.38
CALLAHAN,State Senator,24,Susan King,False,REP,377,40.63
CALLAHAN,State Senator,24,Total,,,928,
CAMERON,Railroad Commissioner,,Wayne Christian,False,REP,33,44.59
CAMERON,Railroad Commissioner,,Gary Gates,False,REP,41,55.41
CAMERON,Railroad Commissioner,,Total,,,74,
CAMERON,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,46,61.33
CAMERON,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,29,38.67
CAMERON,Judge Court of Criminal Appeals,2,Total,,,75,
CAMERON,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,53,71.62
CAMERON,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,21,28.38
CAMERON,Judge Court of Criminal Appeals,5,Total,,,74,
CAMP,Railroad Commissioner,,Wayne Christian,False,REP,463,63.25
CAMP,Railroad Commissioner,,Gary Gates,False,REP,269,36.75
CAMP,Railroad Commissioner,,Total,,,732,
CAMP,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,284,39.94
CAMP,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,427,60.06
CAMP,Judge Court of Criminal Appeals,2,Total,,,711,
CAMP,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,377,53.48
CAMP,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,328,46.52
CAMP,Judge Court of Criminal Appeals,5,Total,,,705,
CAMP,Member State Board of Education,9,Mary Lou Bruner,False,REP,261,35.41
CAMP,Member State Board of Education,9,Keven M. Ellis,False,REP,476,64.59
CAMP,Member State Board of Education,9,Total,,,737,
CAMP,State Senator,1,Bryan Hughes,False,REP,674,81.01
CAMP,State Senator,1,David Simpson,False,REP,158,18.99
CAMP,State Senator,1,Total,,,832,
CAMP,State Representative,5,Cole Hefner,False,REP,724,86.50
CAMP,State Representative,5,Jay Misenheimer,False,REP,113,13.50
CAMP,State Representative,5,Total,,,837,
CARSON,Railroad Commissioner,,Wayne Christian,False,REP,33,55.00
CARSON,Railroad Commissioner,,Gary Gates,False,REP,27,45.00
CARSON,Railroad Commissioner,,Total,,,60,
CARSON,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,31,52.54
CARSON,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,28,47.46
CARSON,Judge Court of Criminal Appeals,2,Total,,,59,
CARSON,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,35,60.34
CARSON,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,23,39.66
CARSON,Judge Court of Criminal Appeals,5,Total,,,58,
CASS,Railroad Commissioner,,Wayne Christian,False,REP,696,68.57
CASS,Railroad Commissioner,,Gary Gates,False,REP,319,31.43
CASS,Railroad Commissioner,,Total,,,1015,
CASS,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,426,44.42
CASS,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,533,55.58
CASS,Judge Court of Criminal Appeals,2,Total,,,959,
CASS,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,549,58.28
CASS,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,393,41.72
CASS,Judge Court of Criminal Appeals,5,Total,,,942,
CASS,Member State Board of Education,9,Mary Lou Bruner,False,REP,511,52.79
CASS,Member State Board of Education,9,Keven M. Ellis,False,REP,457,47.21
CASS,Member State Board of Education,9,Total,,,968,
CASS,State Senator,1,Bryan Hughes,False,REP,673,61.13
CASS,State Senator,1,David Simpson,False,REP,428,38.87
CASS,State Senator,1,Total,,,1101,
CASTRO,U. S. Representative,19,Jodey Arrington,False,REP,113,61.75
CASTRO,U. S. Representative,19,Glen Robertson,False,REP,70,38.25
CASTRO,U. S. Representative,19,Total,,,183,
CASTRO,Railroad Commissioner,,Wayne Christian,False,REP,93,61.18
CASTRO,Railroad Commissioner,,Gary Gates,False,REP,59,38.82
CASTRO,Railroad Commissioner,,Total,,,152,
CASTRO,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,53,36.55
CASTRO,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,92,63.45
CASTRO,Judge Court of Criminal Appeals,2,Total,,,145,
CASTRO,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,72,50.00
CASTRO,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,72,50.00
CASTRO,Judge Court of Criminal Appeals,5,Total,,,144,
CHAMBERS,Railroad Commissioner,,Wayne Christian,False,REP,135,50.37
CHAMBERS,Railroad Commissioner,,Gary Gates,False,REP,133,49.63
CHAMBERS,Railroad Commissioner,,Total,,,268,
CHAMBERS,Judge Court of Criminal Appeals,2,Mary Lou Keel,False,REP,148,57.14
CHAMBERS,Judge Court of Criminal Appeals,2,Ray Wheless,False,REP,111,42.86
CHAMBERS,Judge Court of Criminal Appeals,2,Total,,,259,
CHAMBERS,Judge Court of Criminal Appeals,5,Scott Walker,False,REP,153,59.53
CHAMBERS,Judge Court of Criminal Appeals,5,Brent Webster,False,REP,104,40.47
