county,office,district,candidate,incumbent,party,votes,pct
ARCHER,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,8,88.89
ARCHER,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,1,11.11
ARCHER,Judge Court of Criminal Appeals,2,Total,,,9,
ARCHER,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,7,77.78
ARCHER,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,2,22.22
ARCHER,Judge Court of Criminal Appeals,3,Total,,,9,
ARMSTRONG,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,41,41.41
ARMSTRONG,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,58,58.59
ARMSTRONG,"Justice, Supreme Court, Place 2",,Total,,,99,
ARMSTRONG,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,71,79.78
ARMSTRONG,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,18,20.22
ARMSTRONG,Judge Court of Criminal Appeals,1,Total,,,89,
ARMSTRONG,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,45,52.94
ARMSTRONG,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,40,47.06
ARMSTRONG,Judge Court of Criminal Appeals,2,Total,,,85,
ARMSTRONG,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,37,40.22
ARMSTRONG,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,55,59.78
ARMSTRONG,Judge Court of Criminal Appeals,3,Total,,,92,
ARMSTRONG,District Judge,47th Judicial District,ANA ESTEVEZ,FALSE,REP,86,60.99
ARMSTRONG,District Judge,47th Judicial District,HAL MINER,FALSE,REP,55,39.01
ARMSTRONG,District Judge,47th Judicial District,Total,,,141,
ATASCOSA,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,30,50
ATASCOSA,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,30,50
ATASCOSA,"Justice, Supreme Court, Place 2",,Total,,,60,
ATASCOSA,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,41,70.69
ATASCOSA,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,17,29.31
ATASCOSA,Judge Court of Criminal Appeals,1,Total,,,58,
ATASCOSA,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,25,45.45
ATASCOSA,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,30,54.55
ATASCOSA,Judge Court of Criminal Appeals,2,Total,,,55,
ATASCOSA,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,29,50
ATASCOSA,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,29,50
ATASCOSA,Judge Court of Criminal Appeals,3,Total,,,58,
AUSTIN,U. S. Representative,31,JOHN R. CARTER,FALSE,REP,857,57.67
AUSTIN,U. S. Representative,31,PETER WAREING,FALSE,REP,629,42.33
AUSTIN,U. S. Representative,31,Total,,,1486,
AUSTIN,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,587,44.91
AUSTIN,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,720,55.09
AUSTIN,"Justice, Supreme Court, Place 2",,Total,,,1307,
AUSTIN,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,680,57.29
AUSTIN,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,507,42.71
AUSTIN,Judge Court of Criminal Appeals,1,Total,,,1187,
AUSTIN,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,475,42
AUSTIN,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,656,58
AUSTIN,Judge Court of Criminal Appeals,2,Total,,,1131,
AUSTIN,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,677,57.47
AUSTIN,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,501,42.53
AUSTIN,Judge Court of Criminal Appeals,3,Total,,,1178,
BAILEY,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,6,46.15
BAILEY,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,7,53.85
BAILEY,"Justice, Supreme Court, Place 2",,Total,,,13,
BAILEY,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,6,46.15
BAILEY,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,7,53.85
BAILEY,Judge Court of Criminal Appeals,1,Total,,,13,
BAILEY,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,4,36.36
BAILEY,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,7,63.64
BAILEY,Judge Court of Criminal Appeals,2,Total,,,11,
BAILEY,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,7,63.64
BAILEY,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,4,36.36
BAILEY,Judge Court of Criminal Appeals,3,Total,,,11,
BANDERA,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,416,48.83
BANDERA,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,436,51.17
BANDERA,"Justice, Supreme Court, Place 2",,Total,,,852,
BANDERA,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,558,70.9
BANDERA,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,229,29.1
BANDERA,Judge Court of Criminal Appeals,1,Total,,,787,
BANDERA,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,461,59.25
BANDERA,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,317,40.75
BANDERA,Judge Court of Criminal Appeals,2,Total,,,778,
BANDERA,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,438,54.21
BANDERA,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,370,45.79
BANDERA,Judge Court of Criminal Appeals,3,Total,,,808,
BASTROP,U. S. Representative,31,JOHN R. CARTER,FALSE,REP,120,47.81
BASTROP,U. S. Representative,31,PETER WAREING,FALSE,REP,131,52.19
BASTROP,U. S. Representative,31,Total,,,251,
BASTROP,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,142,30.6
BASTROP,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,322,69.4
BASTROP,"Justice, Supreme Court, Place 2",,Total,,,464,
BASTROP,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,247,56.91
BASTROP,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,187,43.09
BASTROP,Judge Court of Criminal Appeals,1,Total,,,434,
BASTROP,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,153,35.92
BASTROP,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,273,64.08
BASTROP,Judge Court of Criminal Appeals,2,Total,,,426,
BASTROP,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,225,51.49
BASTROP,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,212,48.51
BASTROP,Judge Court of Criminal Appeals,3,Total,,,437,
BAYLOR,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,0,0
BAYLOR,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,3,100
BAYLOR,"Justice, Supreme Court, Place 2",,Total,,,3,
BAYLOR,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,1,33.33
BAYLOR,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,2,66.67
BAYLOR,Judge Court of Criminal Appeals,1,Total,,,3,
BAYLOR,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,2,66.67
BAYLOR,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,1,33.33
BAYLOR,Judge Court of Criminal Appeals,2,Total,,,3,
BAYLOR,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,2,66.67
BAYLOR,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,1,33.33
BAYLOR,Judge Court of Criminal Appeals,3,Total,,,3,
BEE,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,157,43.01
BEE,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,208,56.99
BEE,"Justice, Supreme Court, Place 2",,Total,,,365,
BEE,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,231,66.38
BEE,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,117,33.62
BEE,Judge Court of Criminal Appeals,1,Total,,,348,
BEE,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,149,43.19
BEE,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,196,56.81
BEE,Judge Court of Criminal Appeals,2,Total,,,345,
BEE,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,179,50.14
BEE,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,178,49.86
BEE,Judge Court of Criminal Appeals,3,Total,,,357,
BELL,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,296,38.95
BELL,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,464,61.05
BELL,"Justice, Supreme Court, Place 2",,Total,,,760,
BELL,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,385,53.77
BELL,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,331,46.23
BELL,Judge Court of Criminal Appeals,1,Total,,,716,
BELL,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,335,46.79
BELL,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,381,53.21
BELL,Judge Court of Criminal Appeals,2,Total,,,716,
BELL,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,453,62.05
BELL,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,277,37.95
BELL,Judge Court of Criminal Appeals,3,Total,,,730,
BEXAR,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,4622,59.24
BEXAR,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,3180,40.76
BEXAR,"Justice, Supreme Court, Place 2",,Total,,,7802,
BEXAR,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,5369,74.24
BEXAR,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,1863,25.76
BEXAR,Judge Court of Criminal Appeals,1,Total,,,7232,
BEXAR,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,3658,51.55
BEXAR,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,3438,48.45
BEXAR,Judge Court of Criminal Appeals,2,Total,,,7096,
BEXAR,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,4159,59.44
BEXAR,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,2838,40.56
BEXAR,Judge Court of Criminal Appeals,3,Total,,,6997,
BEXAR,District Judge,45th Judicial District,MIKE PATTERSON,FALSE,REP,2888,37.35
BEXAR,District Judge,45th Judicial District,WADE B. SHELTON,FALSE,REP,4845,62.65
BEXAR,District Judge,45th Judicial District,Total,,,7733,
BEXAR,District Judge,186th Judicial District,SAM KATZ,TRUE,REP,2184,27.81
BEXAR,District Judge,186th Judicial District,JEFF MULLINER,FALSE,REP,5669,72.19
BEXAR,District Judge,186th Judicial District,Total,,,7853,
BLANCO,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,18,34.62
BLANCO,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,34,65.38
BLANCO,"Justice, Supreme Court, Place 2",,Total,,,52,
BLANCO,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,33,70.21
BLANCO,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,14,29.79
BLANCO,Judge Court of Criminal Appeals,1,Total,,,47,
BLANCO,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,27,57.45
BLANCO,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,20,42.55
BLANCO,Judge Court of Criminal Appeals,2,Total,,,47,
BLANCO,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,24,51.06
BLANCO,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,23,48.94
BLANCO,Judge Court of Criminal Appeals,3,Total,,,47,
BORDEN,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,1,11.11
BORDEN,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,8,88.89
BORDEN,"Justice, Supreme Court, Place 2",,Total,,,9,
BORDEN,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,3,33.33
BORDEN,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,6,66.67
BORDEN,Judge Court of Criminal Appeals,1,Total,,,9,
BORDEN,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,5,71.43
BORDEN,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,2,28.57
BORDEN,Judge Court of Criminal Appeals,2,Total,,,7,
BORDEN,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,4,57.14
BORDEN,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,3,42.86
BORDEN,Judge Court of Criminal Appeals,3,Total,,,7,
BOSQUE,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,29,32.22
BOSQUE,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,61,67.78
BOSQUE,"Justice, Supreme Court, Place 2",,Total,,,90,
BOSQUE,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,61,69.32
BOSQUE,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,27,30.68
BOSQUE,Judge Court of Criminal Appeals,1,Total,,,88,
BOSQUE,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,35,41.67
BOSQUE,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,49,58.33
BOSQUE,Judge Court of Criminal Appeals,2,Total,,,84,
BOSQUE,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,41,46.59
BOSQUE,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,47,53.41
BOSQUE,Judge Court of Criminal Appeals,3,Total,,,88,
BOWIE,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,42,22.95
BOWIE,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,141,77.05
BOWIE,"Justice, Supreme Court, Place 2",,Total,,,183,
BOWIE,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,85,46.45
BOWIE,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,98,53.55
BOWIE,Judge Court of Criminal Appeals,1,Total,,,183,
BOWIE,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,54,30.68
BOWIE,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,122,69.32
BOWIE,Judge Court of Criminal Appeals,2,Total,,,176,
BOWIE,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,115,64.25
BOWIE,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,64,35.75
BOWIE,Judge Court of Criminal Appeals,3,Total,,,179,
BRAZORIA,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,2604,53.1
BRAZORIA,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,2300,46.9
BRAZORIA,"Justice, Supreme Court, Place 2",,Total,,,4904,
BRAZORIA,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,2386,55.98
BRAZORIA,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,1876,44.02
BRAZORIA,Judge Court of Criminal Appeals,1,Total,,,4262,
BRAZORIA,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,1619,37.95
BRAZORIA,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,2647,62.05
BRAZORIA,Judge Court of Criminal Appeals,2,Total,,,4266,
BRAZORIA,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,2766,61.66
BRAZORIA,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,1720,38.34
BRAZORIA,Judge Court of Criminal Appeals,3,Total,,,4486,
BRAZOS,U. S. Representative,31,JOHN R. CARTER,FALSE,REP,3164,46.27
BRAZOS,U. S. Representative,31,PETER WAREING,FALSE,REP,3674,53.73
BRAZOS,U. S. Representative,31,Total,,,6838,
BRAZOS,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,2987,49.13
BRAZOS,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,3093,50.87
BRAZOS,"Justice, Supreme Court, Place 2",,Total,,,6080,
BRAZOS,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,2964,55.07
BRAZOS,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,2418,44.93
BRAZOS,Judge Court of Criminal Appeals,1,Total,,,5382,
BRAZOS,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,2406,47.51
BRAZOS,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,2658,52.49
BRAZOS,Judge Court of Criminal Appeals,2,Total,,,5064,
BRAZOS,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,3322,62.11
BRAZOS,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,2027,37.89
BRAZOS,Judge Court of Criminal Appeals,3,Total,,,5349,
BREWSTER,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,10,37.04
BREWSTER,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,17,62.96
BREWSTER,"Justice, Supreme Court, Place 2",,Total,,,27,
BREWSTER,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,8,32
BREWSTER,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,17,68
BREWSTER,Judge Court of Criminal Appeals,1,Total,,,25,
BREWSTER,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,8,32
BREWSTER,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,17,68
BREWSTER,Judge Court of Criminal Appeals,2,Total,,,25,
BREWSTER,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,18,72
BREWSTER,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,7,28
BREWSTER,Judge Court of Criminal Appeals,3,Total,,,25,
BRISCOE,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,12,40
BRISCOE,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,18,60
BRISCOE,"Justice, Supreme Court, Place 2",,Total,,,30,
BRISCOE,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,12,44.44
BRISCOE,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,15,55.56
BRISCOE,Judge Court of Criminal Appeals,1,Total,,,27,
BRISCOE,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,5,23.81
BRISCOE,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,16,76.19
BRISCOE,Judge Court of Criminal Appeals,2,Total,,,21,
BRISCOE,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,21,77.78
BRISCOE,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,6,22.22
BRISCOE,Judge Court of Criminal Appeals,3,Total,,,27,
BROOKS,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,0,0
BROOKS,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,0,0
BROOKS,"Justice, Supreme Court, Place 2",,Total,,,0,
BROOKS,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,0,0
BROOKS,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,0,0
BROOKS,Judge Court of Criminal Appeals,1,Total,,,0,
BROOKS,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,0,0
BROOKS,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,0,0
BROOKS,Judge Court of Criminal Appeals,2,Total,,,0,
BROOKS,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,0,0
BROOKS,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,0,0
BROOKS,Judge Court of Criminal Appeals,3,Total,,,0,
BROWN,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,49,32.24
BROWN,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,103,67.76
BROWN,"Justice, Supreme Court, Place 2",,Total,,,152,
BROWN,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,71,51.08
BROWN,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,68,48.92
BROWN,Judge Court of Criminal Appeals,1,Total,,,139,
BROWN,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,59,42.75
BROWN,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,79,57.25
BROWN,Judge Court of Criminal Appeals,2,Total,,,138,
BROWN,Judge Court of Criminal Appeals,3,CATHY COCHRAN,TRUE,REP,95,67.38
BROWN,Judge Court of Criminal Appeals,3,GUY WILLIAMS,FALSE,REP,46,32.62
BROWN,Judge Court of Criminal Appeals,3,Total,,,141,
BURLESON,U. S. Representative,31,JOHN R. CARTER,FALSE,REP,216,49.2
BURLESON,U. S. Representative,31,PETER WAREING,FALSE,REP,223,50.8
BURLESON,U. S. Representative,31,Total,,,439,
BURLESON,"Justice, Supreme Court, Place 2",,ELIZABETH RAY,FALSE,REP,217,53.19
BURLESON,"Justice, Supreme Court, Place 2",,DALE WAINWRIGHT,FALSE,REP,191,46.81
BURLESON,"Justice, Supreme Court, Place 2",,Total,,,408,
BURLESON,Judge Court of Criminal Appeals,1,TOM PRICE,TRUE,REP,199,54.82
BURLESON,Judge Court of Criminal Appeals,1,TIM TAFT,FALSE,REP,164,45.18
BURLESON,Judge Court of Criminal Appeals,1,Total,,,363,
BURLESON,Judge Court of Criminal Appeals,2,DAVID RICHARDS,FALSE,REP,164,45.68
BURLESON,Judge Court of Criminal Appeals,2,PAUL WOMACK,TRUE,REP,195,54.32
BURLESON,Judge Court of Criminal Appeals,2,Total,,,359,
