county,office,district,candidate,incumbent,party,votes,pct
ANDREWS,President/VicePresident,,Bill Richardson,FALSE,DEM,29,2.31
ANDREWS,President/VicePresident,,Total,,,1253,
ANDREWS,U.S. Senate,,Gene Kelly,FALSE,DEM,273,27.11
ANDREWS,U.S. Senate,,Ray McMurrey,FALSE,DEM,217,21.55
ANDREWS,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,276,27.41
ANDREWS,U.S. Senate,,Rhett R. Smith,FALSE,DEM,241,23.93
ANDREWS,U.S. Senate,,Total,,,1007,
ANDREWS,Railroad Commissioner,,Art Hall,FALSE,DEM,163,16.28
ANDREWS,Railroad Commissioner,,Dale Henry,FALSE,DEM,309,30.87
ANDREWS,Railroad Commissioner,,Mark Thompson,FALSE,DEM,529,52.85
ANDREWS,Railroad Commissioner,,Total,,,1001,
ANDREWS,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,885,100
ANDREWS,"Chief Justice, Supreme Court",,Total,,,885,
ANDREWS,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,331,31.74
ANDREWS,Justice Supreme Court,7,Sam Houston,FALSE,DEM,712,68.26
ANDREWS,Justice Supreme Court,7,Total,,,1043,
ANDREWS,Justice Supreme Court,8,Susan Criss,FALSE,DEM,629,61.67
ANDREWS,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,391,38.33
ANDREWS,Justice Supreme Court,8,Total,,,1020,
ANDREWS,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,828,100
ANDREWS,Judge Court of Criminal Appeals,3,Total,,,828,
ANDREWS,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,851,100
ANDREWS,Judge Court of Criminal Appeals,4,Total,,,851,
ANDREWS,"Chief Justice, 8th Court of Appeals District",,David Wellington Chew,TRUE,DEM,805,100
ANDREWS,"Chief Justice, 8th Court of Appeals District",,Total,,,805,
ANDREWS,Justice 8th Court of Appeals District,3 Unexpired Term,David C. Guaderrama,FALSE,DEM,435,46.67
ANDREWS,Justice 8th Court of Appeals District,3 Unexpired Term,"Guadalupe ""Lupe"" Rivera",FALSE,DEM,497,53.33
ANDREWS,Justice 8th Court of Appeals District,3 Unexpired Term,Total,,,932,
ANDREWS,President Senatorial,31,Joe Biden,FALSE,DEM,10,0.8
ANDREWS,President Senatorial,31,Hillary Clinton,FALSE,DEM,674,53.79
ANDREWS,President Senatorial,31,Christopher J. Dodd,FALSE,DEM,10,0.8
ANDREWS,President Senatorial,31,John Edwards,FALSE,DEM,82,6.54
ANDREWS,President Senatorial,31,Barack Obama,FALSE,DEM,448,35.75
ANDREWS,President Senatorial,31,Bill Richardson,FALSE,DEM,29,2.31
ANDREWS,President Senatorial,31,Total,,,1253,
ANGELINA,President/VicePresident,,Joe Biden,FALSE,DEM,53,0.42
ANGELINA,President/VicePresident,,Hillary Clinton,FALSE,DEM,7714,61.29
ANGELINA,President/VicePresident,,Christopher J. Dodd,FALSE,DEM,33,0.26
ANGELINA,President/VicePresident,,John Edwards,FALSE,DEM,387,3.07
ANGELINA,President/VicePresident,,Barack Obama,FALSE,DEM,4329,34.4
ANGELINA,President/VicePresident,,Bill Richardson,FALSE,DEM,70,0.56
ANGELINA,President/VicePresident,,Total,,,12586,
ANGELINA,U.S. Senate,,Gene Kelly,FALSE,DEM,3318,34.4
ANGELINA,U.S. Senate,,Ray McMurrey,FALSE,DEM,1865,19.34
ANGELINA,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,3077,31.9
ANGELINA,U.S. Senate,,Rhett R. Smith,FALSE,DEM,1385,14.36
ANGELINA,U.S. Senate,,Total,,,9645,
ANGELINA,Railroad Commissioner,,Art Hall,FALSE,DEM,1902,20.3
ANGELINA,Railroad Commissioner,,Dale Henry,FALSE,DEM,2170,23.16
ANGELINA,Railroad Commissioner,,Mark Thompson,FALSE,DEM,5298,56.54
ANGELINA,Railroad Commissioner,,Total,,,9370,
ANGELINA,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,8062,100
ANGELINA,"Chief Justice, Supreme Court",,Total,,,8062,
ANGELINA,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,1646,17.79
ANGELINA,Justice Supreme Court,7,Sam Houston,FALSE,DEM,7604,82.21
ANGELINA,Justice Supreme Court,7,Total,,,9250,
ANGELINA,Justice Supreme Court,8,Susan Criss,FALSE,DEM,7224,79.34
ANGELINA,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,1881,20.66
ANGELINA,Justice Supreme Court,8,Total,,,9105,
ANGELINA,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,8319,100
ANGELINA,Judge Court of Criminal Appeals,3,Total,,,8319,
ANGELINA,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,7137,100
ANGELINA,Judge Court of Criminal Appeals,4,Total,,,7137,
ANGELINA,State Representative,12,Jim McReynolds,TRUE,DEM,10068,100
ANGELINA,State Representative,12,Total,,,10068,
ANGELINA,District Attorney,159th Judicial District,Clyde M. Herrington,TRUE,DEM,8719,100
ANGELINA,District Attorney,159th Judicial District,Total,,,8719,
ANGELINA,President Senatorial,3,Joe Biden,FALSE,DEM,53,0.42
ANGELINA,President Senatorial,3,Hillary Clinton,FALSE,DEM,7714,61.29
ANGELINA,President Senatorial,3,Christopher J. Dodd,FALSE,DEM,33,0.26
ANGELINA,President Senatorial,3,John Edwards,FALSE,DEM,387,3.07
ANGELINA,President Senatorial,3,Barack Obama,FALSE,DEM,4329,34.4
ANGELINA,President Senatorial,3,Bill Richardson,FALSE,DEM,70,0.56
ANGELINA,President Senatorial,3,Total,,,12586,
ARANSAS,President/VicePresident,,Joe Biden,FALSE,DEM,2,0.08
ARANSAS,President/VicePresident,,Hillary Clinton,FALSE,DEM,1402,57.02
ARANSAS,President/VicePresident,,Christopher J. Dodd,FALSE,DEM,1,0.04
ARANSAS,President/VicePresident,,John Edwards,FALSE,DEM,22,0.89
ARANSAS,President/VicePresident,,Barack Obama,FALSE,DEM,1018,41.4
ARANSAS,President/VicePresident,,Bill Richardson,FALSE,DEM,14,0.57
ARANSAS,President/VicePresident,,Total,,,2459,
ARANSAS,U.S. Senate,,Gene Kelly,FALSE,DEM,619,30.49
ARANSAS,U.S. Senate,,Ray McMurrey,FALSE,DEM,270,13.3
ARANSAS,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,953,46.95
ARANSAS,U.S. Senate,,Rhett R. Smith,FALSE,DEM,188,9.26
ARANSAS,U.S. Senate,,Total,,,2030,
ARANSAS,Railroad Commissioner,,Art Hall,FALSE,DEM,348,18.49
ARANSAS,Railroad Commissioner,,Dale Henry,FALSE,DEM,558,29.65
ARANSAS,Railroad Commissioner,,Mark Thompson,FALSE,DEM,976,51.86
ARANSAS,Railroad Commissioner,,Total,,,1882,
ARANSAS,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,1630,100
ARANSAS,"Chief Justice, Supreme Court",,Total,,,1630,
ARANSAS,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,674,35.42
ARANSAS,Justice Supreme Court,7,Sam Houston,FALSE,DEM,1229,64.58
ARANSAS,Justice Supreme Court,7,Total,,,1903,
ARANSAS,Justice Supreme Court,8,Susan Criss,FALSE,DEM,1058,55.08
ARANSAS,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,863,44.92
ARANSAS,Justice Supreme Court,8,Total,,,1921,
ARANSAS,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,1675,100
ARANSAS,Judge Court of Criminal Appeals,3,Total,,,1675,
ARANSAS,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,1667,100
ARANSAS,Judge Court of Criminal Appeals,4,Total,,,1667,
ARANSAS,Member State Board of Education,2,Mary Helen Berlanga,TRUE,DEM,1418,72.87
ARANSAS,Member State Board of Education,2,Lupe A. Gonzalez,FALSE,DEM,528,27.13
ARANSAS,Member State Board of Education,2,Total,,,1946,
ARANSAS,State Representative,32,Juan M. Garcia III,TRUE,DEM,873,100
ARANSAS,State Representative,32,Total,,,873,
ARANSAS,Justice 13th Court of Appeals District,6,Dori Contreras Garza,TRUE,DEM,755,100
ARANSAS,Justice 13th Court of Appeals District,6,Total,,,755,
ARANSAS,District Judge,343rd Judicial District,Janna Whatley,TRUE,DEM,775,100
ARANSAS,District Judge,343rd Judicial District,Total,,,775,
ARANSAS,District Attorney,36th Judicial District,Patrick L. Flanigan,TRUE,DEM,765,100
ARANSAS,District Attorney,36th Judicial District,Total,,,765,
ARANSAS,President Senatorial,18,Joe Biden,FALSE,DEM,2,0.08
ARANSAS,President Senatorial,18,Hillary Clinton,FALSE,DEM,1402,57.02
ARANSAS,President Senatorial,18,Christopher J. Dodd,FALSE,DEM,1,0.04
ARANSAS,President Senatorial,18,John Edwards,FALSE,DEM,22,0.89
ARANSAS,President Senatorial,18,Barack Obama,FALSE,DEM,1018,41.4
ARANSAS,President Senatorial,18,Bill Richardson,FALSE,DEM,14,0.57
ARANSAS,President Senatorial,18,Total,,,2459,
ARCHER,President/VicePresident,,Joe Biden,FALSE,DEM,7,0.61
ARCHER,President/VicePresident,,Hillary Clinton,FALSE,DEM,785,68.74
ARCHER,President/VicePresident,,Christopher J. Dodd,FALSE,DEM,6,0.53
ARCHER,President/VicePresident,,John Edwards,FALSE,DEM,36,3.15
ARCHER,President/VicePresident,,Barack Obama,FALSE,DEM,296,25.92
ARCHER,President/VicePresident,,Bill Richardson,FALSE,DEM,12,1.05
ARCHER,President/VicePresident,,Total,,,1142,
ARCHER,U.S. Senate,,Gene Kelly,FALSE,DEM,276,33.33
ARCHER,U.S. Senate,,Ray McMurrey,FALSE,DEM,222,26.81
ARCHER,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,176,21.26
ARCHER,U.S. Senate,,Rhett R. Smith,FALSE,DEM,154,18.6
ARCHER,U.S. Senate,,Total,,,828,
ARCHER,U. S. Representative,13,Roger James Waun,FALSE,DEM,414,100
ARCHER,U. S. Representative,13,Total,,,414,
ARCHER,U. S. Representative,19,Dwight Fullingim,FALSE,DEM,178,50.14
ARCHER,U. S. Representative,19,Rufus Mark,FALSE,DEM,177,49.86
ARCHER,U. S. Representative,19,Total,,,355,
ARCHER,Railroad Commissioner,,Art Hall,FALSE,DEM,74,9.52
ARCHER,Railroad Commissioner,,Dale Henry,FALSE,DEM,247,31.79
ARCHER,Railroad Commissioner,,Mark Thompson,FALSE,DEM,456,58.69
ARCHER,Railroad Commissioner,,Total,,,777,
ARCHER,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,698,100
ARCHER,"Chief Justice, Supreme Court",,Total,,,698,
ARCHER,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,175,22.82
ARCHER,Justice Supreme Court,7,Sam Houston,FALSE,DEM,592,77.18
ARCHER,Justice Supreme Court,7,Total,,,767,
ARCHER,Justice Supreme Court,8,Susan Criss,FALSE,DEM,611,80.29
ARCHER,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,150,19.71
ARCHER,Justice Supreme Court,8,Total,,,761,
ARCHER,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,725,100
ARCHER,Judge Court of Criminal Appeals,3,Total,,,725,
ARCHER,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,715,100
ARCHER,Judge Court of Criminal Appeals,4,Total,,,715,
ARCHER,Member State Board of Education,14,Edra Bogle,FALSE,DEM,689,100
ARCHER,Member State Board of Education,14,Total,,,689,
ARCHER,State Representative,69,David Farabee,TRUE,DEM,913,100
ARCHER,State Representative,69,Total,,,913,
ARCHER,District Judge,97th Judicial District,Roger Towery,TRUE,DEM,791,100
ARCHER,District Judge,97th Judicial District,Total,,,791,
ARCHER,President Senatorial,30,Joe Biden,FALSE,DEM,7,0.61
ARCHER,President Senatorial,30,Hillary Clinton,FALSE,DEM,785,68.74
ARCHER,President Senatorial,30,Christopher J. Dodd,FALSE,DEM,6,0.53
ARCHER,President Senatorial,30,John Edwards,FALSE,DEM,36,3.15
ARCHER,President Senatorial,30,Barack Obama,FALSE,DEM,296,25.92
ARCHER,President Senatorial,30,Bill Richardson,FALSE,DEM,12,1.05
ARCHER,President Senatorial,30,Total,,,1142,
ARMSTRONG,President/VicePresident,,Joe Biden,FALSE,DEM,0,0
ARMSTRONG,President/VicePresident,,Hillary Clinton,FALSE,DEM,0,0
ARMSTRONG,President/VicePresident,,Christopher J. Dodd,FALSE,DEM,0,0
ARMSTRONG,President/VicePresident,,John Edwards,FALSE,DEM,0,0
ARMSTRONG,President/VicePresident,,Barack Obama,FALSE,DEM,0,0
ARMSTRONG,President/VicePresident,,Bill Richardson,FALSE,DEM,0,0
ARMSTRONG,President/VicePresident,,Total,,,0,
ARMSTRONG,U.S. Senate,,Gene Kelly,FALSE,DEM,0,0
ARMSTRONG,U.S. Senate,,Ray McMurrey,FALSE,DEM,0,0
ARMSTRONG,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,0,0
ARMSTRONG,U.S. Senate,,Rhett R. Smith,FALSE,DEM,0,0
ARMSTRONG,U.S. Senate,,Total,,,0,
ARMSTRONG,U. S. Representative,13,Roger James Waun,,,DEM,0
ARMSTRONG,Railroad Commissioner,,Art Hall,FALSE,DEM,0,0
ARMSTRONG,Railroad Commissioner,,Dale Henry,FALSE,DEM,0,0
ARMSTRONG,Railroad Commissioner,,Mark Thompson,FALSE,DEM,0,0
ARMSTRONG,Railroad Commissioner,,Total,,,0,
ARMSTRONG,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,0,0
ARMSTRONG,"Chief Justice, Supreme Court",,Total,,,0,
ARMSTRONG,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,0,0
ARMSTRONG,Justice Supreme Court,7,Sam Houston,FALSE,DEM,0,0
ARMSTRONG,Justice Supreme Court,7,Total,,,0,
ARMSTRONG,Justice Supreme Court,8,Susan Criss,FALSE,DEM,0,0
ARMSTRONG,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,0,0
ARMSTRONG,Justice Supreme Court,8,Total,,,0,
ARMSTRONG,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,0,0
ARMSTRONG,Judge Court of Criminal Appeals,3,Total,,,0,
ARMSTRONG,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,0,0
ARMSTRONG,Judge Court of Criminal Appeals,4,Total,,,0,
ARMSTRONG,President Senatorial,28,Joe Biden,FALSE,DEM,0,0
ARMSTRONG,President Senatorial,28,Hillary Clinton,FALSE,DEM,0,0
ARMSTRONG,President Senatorial,28,Christopher J. Dodd,FALSE,DEM,0,0
ARMSTRONG,President Senatorial,28,John Edwards,FALSE,DEM,0,0
ARMSTRONG,President Senatorial,28,Barack Obama,FALSE,DEM,0,0
ARMSTRONG,President Senatorial,28,Bill Richardson,FALSE,DEM,0,0
ARMSTRONG,President Senatorial,28,Total,,,0,
ATASCOSA,President/VicePresident,,Joe Biden,FALSE,DEM,16,0.29
ATASCOSA,President/VicePresident,,Hillary Clinton,FALSE,DEM,3451,61.75
ATASCOSA,President/VicePresident,,Christopher J. Dodd,FALSE,DEM,15,0.27
ATASCOSA,President/VicePresident,,John Edwards,FALSE,DEM,101,1.81
ATASCOSA,President/VicePresident,,Barack Obama,FALSE,DEM,1971,35.27
ATASCOSA,President/VicePresident,,Bill Richardson,FALSE,DEM,35,0.63
ATASCOSA,President/VicePresident,,Total,,,5589,
ATASCOSA,U.S. Senate,,Gene Kelly,FALSE,DEM,702,14.92
ATASCOSA,U.S. Senate,,Ray McMurrey,FALSE,DEM,366,7.78
ATASCOSA,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,3151,66.99
ATASCOSA,U.S. Senate,,Rhett R. Smith,FALSE,DEM,485,10.31
ATASCOSA,U.S. Senate,,Total,,,4704,
ATASCOSA,U. S. Representative,28,Henry Cuellar,TRUE,DEM,4542,100
ATASCOSA,U. S. Representative,28,Total,,,4542,
ATASCOSA,Railroad Commissioner,,Art Hall,FALSE,DEM,1282,30.16
ATASCOSA,Railroad Commissioner,,Dale Henry,FALSE,DEM,799,18.8
ATASCOSA,Railroad Commissioner,,Mark Thompson,FALSE,DEM,2170,51.05
ATASCOSA,Railroad Commissioner,,Total,,,4251,
ATASCOSA,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,3581,100
ATASCOSA,"Chief Justice, Supreme Court",,Total,,,3581,
ATASCOSA,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,2499,55.89
ATASCOSA,Justice Supreme Court,7,Sam Houston,FALSE,DEM,1972,44.11
ATASCOSA,Justice Supreme Court,7,Total,,,4471,
ATASCOSA,Justice Supreme Court,8,Susan Criss,FALSE,DEM,1450,32.37
ATASCOSA,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,3029,67.63
ATASCOSA,Justice Supreme Court,8,Total,,,4479,
ATASCOSA,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,3677,100
ATASCOSA,Judge Court of Criminal Appeals,3,Total,,,3677,
ATASCOSA,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,3829,100
ATASCOSA,Judge Court of Criminal Appeals,4,Total,,,3829,
ATASCOSA,State Senate,21,Rene Barrientos,FALSE,DEM,1057,20.63
ATASCOSA,State Senate,21,Judith Zaffirini,TRUE,DEM,4067,79.37
ATASCOSA,State Senate,21,Total,,,5124,
ATASCOSA,State Representative,35,Yvonne Gonzalez Toureilles,TRUE,DEM,4279,100
ATASCOSA,State Representative,35,Total,,,4279,
ATASCOSA,"Chief Justice, 4th Court of Appeals District",,Catherine Stone,FALSE,DEM,3797,100
ATASCOSA,"Chief Justice, 4th Court of Appeals District",,Total,,,3797,
ATASCOSA,District Attorney,81st Judicial District,Ren̩ M. Pe̱a,TRUE,DEM,4105,100
ATASCOSA,District Attorney,81st Judicial District,Total,,,4105,
ATASCOSA,President Senatorial,21,Joe Biden,FALSE,DEM,16,0.29
ATASCOSA,President Senatorial,21,Hillary Clinton,FALSE,DEM,3451,61.75
ATASCOSA,President Senatorial,21,Christopher J. Dodd,FALSE,DEM,15,0.27
ATASCOSA,President Senatorial,21,John Edwards,FALSE,DEM,101,1.81
ATASCOSA,President Senatorial,21,Barack Obama,FALSE,DEM,1971,35.27
ATASCOSA,President Senatorial,21,Bill Richardson,FALSE,DEM,35,0.63
ATASCOSA,President Senatorial,21,Total,,,5589,
AUSTIN,President/VicePresident,,Joe Biden,FALSE,DEM,2,0.07
AUSTIN,President/VicePresident,,Hillary Clinton,FALSE,DEM,1745,58.34
AUSTIN,President/VicePresident,,Christopher J. Dodd,FALSE,DEM,1,0.03
AUSTIN,President/VicePresident,,John Edwards,FALSE,DEM,20,0.67
AUSTIN,President/VicePresident,,Barack Obama,FALSE,DEM,1218,40.72
AUSTIN,President/VicePresident,,Bill Richardson,FALSE,DEM,5,0.17
AUSTIN,President/VicePresident,,Total,,,2991,
AUSTIN,U.S. Senate,,Gene Kelly,FALSE,DEM,837,36.33
AUSTIN,U.S. Senate,,Ray McMurrey,FALSE,DEM,340,14.76
AUSTIN,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,847,36.76
AUSTIN,U.S. Senate,,Rhett R. Smith,FALSE,DEM,280,12.15
AUSTIN,U.S. Senate,,Total,,,2304,
AUSTIN,U. S. Representative,10,Larry Joe Doherty,FALSE,DEM,1402,61.52
AUSTIN,U. S. Representative,10,Dan Grant,FALSE,DEM,877,38.48
AUSTIN,U. S. Representative,10,Total,,,2279,
AUSTIN,Railroad Commissioner,,Art Hall,FALSE,DEM,467,21.85
AUSTIN,Railroad Commissioner,,Dale Henry,FALSE,DEM,441,20.64
AUSTIN,Railroad Commissioner,,Mark Thompson,FALSE,DEM,1229,57.51
AUSTIN,Railroad Commissioner,,Total,,,2137,
AUSTIN,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,1872,100
AUSTIN,"Chief Justice, Supreme Court",,Total,,,1872,
AUSTIN,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,706,32.44
AUSTIN,Justice Supreme Court,7,Sam Houston,FALSE,DEM,1470,67.56
AUSTIN,Justice Supreme Court,7,Total,,,2176,
AUSTIN,Justice Supreme Court,8,Susan Criss,FALSE,DEM,1475,69.05
AUSTIN,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,661,30.95
AUSTIN,Justice Supreme Court,8,Total,,,2136,
AUSTIN,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,1795,100
AUSTIN,Judge Court of Criminal Appeals,3,Total,,,1795,
AUSTIN,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,1825,100
AUSTIN,Judge Court of Criminal Appeals,4,Total,,,1825,
AUSTIN,"Chief Justice, 14th Court of Appeals District",,Joe W. Beverly,FALSE,DEM,1777,100
AUSTIN,"Chief Justice, 14th Court of Appeals District",,Total,,,1777,
AUSTIN,Justice 1st Court of Appeals District,3,Jim Sharp,FALSE,DEM,1896,100
AUSTIN,Justice 1st Court of Appeals District,3,Total,,,1896,
AUSTIN,Justice 1st Court of Appeals District,5,Leslie C. Taylor,FALSE,DEM,1852,100
AUSTIN,Justice 1st Court of Appeals District,5,Total,,,1852,
AUSTIN,Justice 14th Court of Appeals District,4 Unexpired Term,Bert Moser,FALSE,DEM,1808,100
AUSTIN,Justice 14th Court of Appeals District,4 Unexpired Term,Total,,,1808,
AUSTIN,Justice 14th Court of Appeals District,6 Unexpired Term,Mary M. Markantonis,FALSE,DEM,1798,100
AUSTIN,Justice 14th Court of Appeals District,6 Unexpired Term,Total,,,1798,
AUSTIN,Justice 14th Court of Appeals District,7,Martin J. Siegel,FALSE,DEM,1794,100
AUSTIN,Justice 14th Court of Appeals District,7,Total,,,1794,
AUSTIN,President Senatorial,18,Joe Biden,FALSE,DEM,2,0.07
AUSTIN,President Senatorial,18,Hillary Clinton,FALSE,DEM,1745,58.34
AUSTIN,President Senatorial,18,Christopher J. Dodd,FALSE,DEM,1,0.03
AUSTIN,President Senatorial,18,John Edwards,FALSE,DEM,20,0.67
AUSTIN,President Senatorial,18,Barack Obama,FALSE,DEM,1218,40.72
AUSTIN,President Senatorial,18,Bill Richardson,FALSE,DEM,5,0.17
AUSTIN,President Senatorial,18,Total,,,2991,
BAILEY,President/VicePresident,,Joe Biden,FALSE,DEM,2,0.39
BAILEY,President/VicePresident,,Hillary Clinton,FALSE,DEM,306,60.36
BAILEY,President/VicePresident,,Christopher J. Dodd,FALSE,DEM,0,0
BAILEY,President/VicePresident,,John Edwards,FALSE,DEM,14,2.76
BAILEY,President/VicePresident,,Barack Obama,FALSE,DEM,175,34.52
BAILEY,President/VicePresident,,Bill Richardson,FALSE,DEM,10,1.97
BAILEY,President/VicePresident,,Total,,,507,
BAILEY,U.S. Senate,,Gene Kelly,FALSE,DEM,109,28.39
BAILEY,U.S. Senate,,Ray McMurrey,FALSE,DEM,45,11.72
BAILEY,U.S. Senate,,Richard J. (Rick) Noriega,FALSE,DEM,149,38.8
BAILEY,U.S. Senate,,Rhett R. Smith,FALSE,DEM,81,21.09
BAILEY,U.S. Senate,,Total,,,384,
BAILEY,U. S. Representative,19,Dwight Fullingim,FALSE,DEM,220,64.33
BAILEY,U. S. Representative,19,Rufus Mark,FALSE,DEM,122,35.67
BAILEY,U. S. Representative,19,Total,,,342,
BAILEY,Railroad Commissioner,,Art Hall,FALSE,DEM,46,13.14
BAILEY,Railroad Commissioner,,Dale Henry,FALSE,DEM,105,30
BAILEY,Railroad Commissioner,,Mark Thompson,FALSE,DEM,199,56.86
BAILEY,Railroad Commissioner,,Total,,,350,
BAILEY,"Chief Justice, Supreme Court",,Jim Jordan,FALSE,DEM,291,100
BAILEY,"Chief Justice, Supreme Court",,Total,,,291,
BAILEY,Justice Supreme Court,7,Baltasar D. Cruz,FALSE,DEM,154,40.74
BAILEY,Justice Supreme Court,7,Sam Houston,FALSE,DEM,224,59.26
BAILEY,Justice Supreme Court,7,Total,,,378,
BAILEY,Justice Supreme Court,8,Susan Criss,FALSE,DEM,213,57.88
BAILEY,Justice Supreme Court,8,Linda Reyna Ya̱ez,FALSE,DEM,155,42.12
BAILEY,Justice Supreme Court,8,Total,,,368,
BAILEY,Judge Court of Criminal Appeals,3,Susan Strawn,FALSE,DEM,264,100
BAILEY,Judge Court of Criminal Appeals,3,Total,,,264,
BAILEY,Judge Court of Criminal Appeals,4,J.R. Molina,FALSE,DEM,283,100
