county,precinct,office,district,candidate,party,votes,early_voting,election_day
Tom Green,106,"Justice, Supreme Court, Place 8",,Gisela D. Triana,D,58,19,39
Tom Green,106,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,D,56,15,41
Tom Green,106,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,D,20,6,14
Tom Green,106,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,D,7,4,3
Tom Green,106,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,D,25,9,16
Tom Green,106,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,D,55,13,42
Tom Green,106,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,D,73,22,51
Tom Green,106,"Member, State Board of Education",15,John Betancourt,D,75,23,52
Tom Green,106,"Chief Justice, 3rd Court of Appeals District",,Darlene Byrne,D,54,14,40
Tom Green,106,"Chief Justice, 3rd Court of Appeals District",,Keith S. Hampton,D,26,8,18
Tom Green,106,County Chair,,Sarah Eckel,D,69,19,50
Tom Green,106,Proposition #1,,Yes,D,87,26,61
Tom Green,106,Proposition #1,,No,D,3,0,3
Tom Green,106,Proposition #2,,Yes,D,88,26,62
Tom Green,106,Proposition #2,,No,D,3,0,3
Tom Green,106,Proposition #3,,Yes,D,89,25,64
Tom Green,106,Proposition #3,,No,D,1,0,1
Tom Green,106,Proposition #4,,Yes,D,89,26,63
Tom Green,106,Proposition #4,,No,D,1,0,1
Tom Green,106,Proposition #5,,Yes,D,89,26,63
Tom Green,106,Proposition #5,,No,D,2,0,2
Tom Green,106,Proposition #6,,Yes,D,89,25,64
Tom Green,106,Proposition #6,,No,D,1,1,0
Tom Green,106,Proposition #7,,Yes,D,86,25,61
Tom Green,106,Proposition #7,,No,D,4,0,4
Tom Green,106,Proposition #8,,Yes,D,89,26,63
Tom Green,106,Proposition #8,,No,D,1,0,1
Tom Green,106,Proposition #9,,Yes,D,90,25,65
Tom Green,106,Proposition #9,,No,D,0,0,0
Tom Green,106,Proposition #10,,Yes,D,86,26,60
Tom Green,106,Proposition #10,,No,D,4,0,4
Tom Green,106,Proposition #11,,Yes,D,84,24,60
Tom Green,106,Proposition #11,,No,D,6,2,4
Tom Green,107,President,,Michael R. Bloomberg,D,1,0,1
Tom Green,107,President,,John K. Delaney,D,0,0,0
Tom Green,107,President,,Tom Steyer,D,0,0,0
Tom Green,107,President,,Tulsi Gabbard,D,0,0,0
Tom Green,107,President,,Robby Wells,D,1,0,1
Tom Green,107,President,,Bernie Sanders,D,9,3,6
Tom Green,107,President,,Cory Booker,D,0,0,0
Tom Green,107,President,,Joseph R. Biden,D,11,4,7
Tom Green,107,President,,Pete Buttigieg,D,0,0,0
Tom Green,107,President,,Deval Patrick,D,1,1,0
Tom Green,107,President,,Amy Klobuchar,D,1,0,1
Tom Green,107,President,,Julián Castro,D,0,0,0
Tom Green,107,President,,Marianne Williamson,D,0,0,0
Tom Green,107,Registered Voters,,,,408,,
Tom Green,107,President,,"Roque ""Rocky"" De La Fuente",D,0,0,0
Tom Green,107,President,,Michael Bennet,D,0,0,0
Tom Green,107,President,,Andrew Yang,D,0,0,0
Tom Green,107,President,,Elizabeth Warren,D,3,0,3
Tom Green,107,U.S. Senate,,Royce West,D,1,0,1
Tom Green,107,U.S. Senate,,Chris Bell,D,3,1,2
Tom Green,107,U.S. Senate,,Michael Cooper,D,4,1,3
Tom Green,107,U.S. Senate,,D. R. Hunter,D,0,0,0
Tom Green,107,U.S. Senate,,"Annie ""Mamá"" Garcia",D,6,2,4
Tom Green,107,U.S. Senate,,Amanda K. Edwards,D,5,0,5
Tom Green,107,U.S. Senate,,Jack Daniel Foster Jr.,D,0,0,0
Tom Green,107,U.S. Senate,,Cristina Tzintzun Ramirez,D,3,1,2
Tom Green,107,U.S. Senate,,Victor Hugo Harris,D,0,0,0
Tom Green,107,U.S. Senate,,Sema Hernandez,D,1,1,0
Tom Green,107,U.S. Senate,,"Mary ""MJ"" Hegar",D,2,1,1
Tom Green,107,U.S. Senate,,Adrian Ocegueda,D,0,0,0
Tom Green,107,U.S. House,11,Jon Mark Hogg,D,15,3,12
Tom Green,107,Railroad Commissioner,,Kelly Stone,D,3,0,3
Tom Green,107,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",D,11,2,9
Tom Green,107,Railroad Commissioner,,Mark Watson,D,4,2,2
Tom Green,107,Railroad Commissioner,,Chrysta Castañeda,D,7,2,5
Tom Green,107,"Chief Justice, Supreme Court",,Jerry Zimmerer,D,7,2,5
Tom Green,107,"Chief Justice, Supreme Court",,Amy Clark Meachum,D,16,4,12
Tom Green,107,"Justice, Supreme Court, Place 6, Unexpired Term",,Larry Praeger,D,7,2,5
Tom Green,107,"Justice, Supreme Court, Place 6, Unexpired Term",,Kathy Cheng,D,14,2,12
Tom Green,107,"Justice, Supreme Court, Place 7",,Staci Williams,D,15,2,13
Tom Green,107,"Justice, Supreme Court, Place 7",,Brandy Voss,D,6,3,3
Tom Green,107,"Justice, Supreme Court, Place 8",,Peter Kelly,D,11,3,8
Tom Green,107,"Justice, Supreme Court, Place 8",,Gisela D. Triana,D,12,3,9
Tom Green,107,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,D,16,3,13
Tom Green,107,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,D,3,2,1
Tom Green,107,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,D,1,1,0
Tom Green,107,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,D,8,4,4
Tom Green,107,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,D,14,2,12
Tom Green,107,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,D,18,4,14
Tom Green,107,"Member, State Board of Education",15,John Betancourt,D,20,4,16
Tom Green,107,"Chief Justice, 3rd Court of Appeals District",,Darlene Byrne,D,19,5,14
Tom Green,107,"Chief Justice, 3rd Court of Appeals District",,Keith S. Hampton,D,3,1,2
Tom Green,107,County Chair,,Sarah Eckel,D,21,4,17
Tom Green,107,Proposition #1,,Yes,D,23,7,16
Tom Green,107,Proposition #1,,No,D,3,1,2
Tom Green,107,Proposition #2,,Yes,D,24,7,17
Tom Green,107,Proposition #2,,No,D,1,1,0
Tom Green,107,Proposition #3,,Yes,D,24,6,18
Tom Green,107,Proposition #3,,No,D,1,1,0
Tom Green,107,Proposition #4,,Yes,D,25,7,18
Tom Green,107,Proposition #4,,No,D,1,1,0
Tom Green,107,Proposition #5,,Yes,D,26,8,18
Tom Green,107,Proposition #5,,No,D,0,0,0
Tom Green,107,Proposition #6,,Yes,D,25,7,18
Tom Green,107,Proposition #6,,No,D,1,1,0
Tom Green,107,Proposition #7,,Yes,D,24,7,17
Tom Green,107,Proposition #7,,No,D,1,1,0
Tom Green,107,Proposition #8,,Yes,D,25,7,18
Tom Green,107,Proposition #8,,No,D,1,1,0
Tom Green,107,Proposition #9,,Yes,D,24,7,17
Tom Green,107,Proposition #9,,No,D,1,1,0
Tom Green,107,Proposition #10,,Yes,D,24,7,17
Tom Green,107,Proposition #10,,No,D,2,1,1
Tom Green,107,Proposition #11,,Yes,D,24,7,17
Tom Green,107,Proposition #11,,No,D,2,1,1
Tom Green,108,President,,Michael R. Bloomberg,D,4,1,3
Tom Green,108,President,,John K. Delaney,D,0,0,0
Tom Green,108,President,,Tom Steyer,D,0,0,0
Tom Green,108,President,,Tulsi Gabbard,D,0,0,0
Tom Green,108,President,,Robby Wells,D,0,0,0
Tom Green,108,President,,Bernie Sanders,D,9,1,8
Tom Green,108,President,,Cory Booker,D,0,0,0
Tom Green,108,President,,Joseph R. Biden,D,12,3,9
Tom Green,108,President,,Pete Buttigieg,D,1,1,0
Tom Green,108,President,,Deval Patrick,D,0,0,0
Tom Green,108,President,,Amy Klobuchar,D,0,0,0
Tom Green,108,President,,Julián Castro,D,0,0,0
Tom Green,108,President,,Marianne Williamson,D,0,0,0
Tom Green,108,Registered Voters,,,,750,,
Tom Green,108,President,,"Roque ""Rocky"" De La Fuente",D,0,0,0
Tom Green,108,President,,Michael Bennet,D,0,0,0
Tom Green,108,President,,Andrew Yang,D,0,0,0
Tom Green,108,President,,Elizabeth Warren,D,0,0,0
Tom Green,108,U.S. Senate,,Royce West,D,3,0,3
Tom Green,108,U.S. Senate,,Chris Bell,D,2,1,1
Tom Green,108,U.S. Senate,,Michael Cooper,D,2,0,2
Tom Green,108,U.S. Senate,,D. R. Hunter,D,1,0,1
Tom Green,108,U.S. Senate,,"Annie ""Mamá"" Garcia",D,5,1,4
Tom Green,108,U.S. Senate,,Amanda K. Edwards,D,3,1,2
Tom Green,108,U.S. Senate,,Jack Daniel Foster Jr.,D,0,0,0
Tom Green,108,U.S. Senate,,Cristina Tzintzun Ramirez,D,1,0,1
Tom Green,108,U.S. Senate,,Victor Hugo Harris,D,1,1,0
Tom Green,108,U.S. Senate,,Sema Hernandez,D,2,1,1
Tom Green,108,U.S. Senate,,"Mary ""MJ"" Hegar",D,2,1,1
Tom Green,108,U.S. Senate,,Adrian Ocegueda,D,0,0,0
Tom Green,108,U.S. House,11,Jon Mark Hogg,D,25,6,19
Tom Green,108,Railroad Commissioner,,Kelly Stone,D,9,2,7
Tom Green,108,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",D,3,2,1
Tom Green,108,Railroad Commissioner,,Mark Watson,D,4,1,3
Tom Green,108,Railroad Commissioner,,Chrysta Castañeda,D,7,1,6
Tom Green,108,"Chief Justice, Supreme Court",,Jerry Zimmerer,D,3,0,3
Tom Green,108,"Chief Justice, Supreme Court",,Amy Clark Meachum,D,22,6,16
Tom Green,108,"Justice, Supreme Court, Place 6, Unexpired Term",,Larry Praeger,D,8,1,7
Tom Green,108,"Justice, Supreme Court, Place 6, Unexpired Term",,Kathy Cheng,D,15,5,10
Tom Green,108,"Justice, Supreme Court, Place 7",,Staci Williams,D,7,2,5
Tom Green,108,"Justice, Supreme Court, Place 7",,Brandy Voss,D,16,4,12
Tom Green,108,"Justice, Supreme Court, Place 8",,Peter Kelly,D,9,2,7
Tom Green,108,"Justice, Supreme Court, Place 8",,Gisela D. Triana,D,14,4,10
Tom Green,108,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,D,19,5,14
Tom Green,108,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,D,4,1,3
Tom Green,108,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,D,1,0,1
Tom Green,108,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,D,4,0,4
Tom Green,108,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,D,19,6,13
Tom Green,108,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,D,22,6,16
Tom Green,108,"Member, State Board of Education",15,John Betancourt,D,21,6,15
Tom Green,108,"Chief Justice, 3rd Court of Appeals District",,Darlene Byrne,D,17,5,12
Tom Green,108,"Chief Justice, 3rd Court of Appeals District",,Keith S. Hampton,D,5,1,4
Tom Green,108,County Chair,,Sarah Eckel,D,21,6,15
Tom Green,108,Proposition #1,,Yes,D,23,6,17
Tom Green,108,Proposition #1,,No,D,3,0,3
Tom Green,108,Proposition #2,,Yes,D,22,6,16
Tom Green,108,Proposition #2,,No,D,3,0,3
Tom Green,108,Proposition #3,,Yes,D,24,6,18
Tom Green,108,Proposition #3,,No,D,2,0,2
Tom Green,108,Proposition #4,,Yes,D,26,6,20
Tom Green,108,Proposition #4,,No,D,0,0,0
Tom Green,108,Proposition #5,,Yes,D,25,6,19
Tom Green,108,Proposition #5,,No,D,1,0,1
Tom Green,108,Proposition #6,,Yes,D,26,6,20
Tom Green,108,Proposition #6,,No,D,0,0,0
Tom Green,108,Proposition #7,,Yes,D,26,6,20
Tom Green,108,Proposition #7,,No,D,0,0,0
Tom Green,108,Proposition #8,,Yes,D,25,6,19
Tom Green,108,Proposition #8,,No,D,1,0,1
Tom Green,108,Proposition #9,,Yes,D,24,6,18
Tom Green,108,Proposition #9,,No,D,1,0,1
Tom Green,108,Proposition #10,,Yes,D,25,6,19
Tom Green,108,Proposition #10,,No,D,0,0,0
Tom Green,108,Proposition #11,,Yes,D,24,5,19
Tom Green,108,Proposition #11,,No,D,1,1,0
Tom Green,112,President,,Michael R. Bloomberg,D,3,1,2
Tom Green,112,President,,John K. Delaney,D,0,0,0
Tom Green,112,President,,Tom Steyer,D,0,0,0
Tom Green,112,President,,Tulsi Gabbard,D,0,0,0
Tom Green,112,President,,Robby Wells,D,0,0,0
Tom Green,112,President,,Bernie Sanders,D,4,0,4
Tom Green,112,President,,Cory Booker,D,0,0,0
Tom Green,112,President,,Joseph R. Biden,D,16,6,10
Tom Green,112,President,,Pete Buttigieg,D,0,0,0
Tom Green,112,President,,Deval Patrick,D,0,0,0
Tom Green,112,President,,Amy Klobuchar,D,2,1,1
Tom Green,112,President,,Julián Castro,D,0,0,0
Tom Green,112,President,,Marianne Williamson,D,0,0,0
Tom Green,112,Registered Voters,,,,926,,
Tom Green,112,President,,"Roque ""Rocky"" De La Fuente",D,0,0,0
Tom Green,112,President,,Michael Bennet,D,0,0,0
Tom Green,112,President,,Andrew Yang,D,0,0,0
Tom Green,112,President,,Elizabeth Warren,D,2,1,1
Tom Green,112,U.S. Senate,,Royce West,D,4,1,3
Tom Green,112,U.S. Senate,,Chris Bell,D,3,2,1
Tom Green,112,U.S. Senate,,Michael Cooper,D,1,0,1
Tom Green,112,U.S. Senate,,D. R. Hunter,D,1,1,0
Tom Green,112,U.S. Senate,,"Annie ""Mamá"" Garcia",D,6,1,5
Tom Green,112,U.S. Senate,,Amanda K. Edwards,D,2,0,2
Tom Green,112,U.S. Senate,,Jack Daniel Foster Jr.,D,0,0,0
Tom Green,112,U.S. Senate,,Cristina Tzintzun Ramirez,D,4,2,2
Tom Green,112,U.S. Senate,,Victor Hugo Harris,D,0,0,0
Tom Green,112,U.S. Senate,,Sema Hernandez,D,1,0,1
Tom Green,112,U.S. Senate,,"Mary ""MJ"" Hegar",D,3,2,1
Tom Green,112,U.S. Senate,,Adrian Ocegueda,D,0,0,0
Tom Green,112,U.S. House,11,Jon Mark Hogg,D,27,10,17
Tom Green,112,Railroad Commissioner,,Kelly Stone,D,5,3,2
Tom Green,112,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",D,10,2,8
Tom Green,112,Railroad Commissioner,,Mark Watson,D,3,3,0
Tom Green,112,Railroad Commissioner,,Chrysta Castañeda,D,5,2,3
Tom Green,112,"Chief Justice, Supreme Court",,Jerry Zimmerer,D,8,4,4
Tom Green,112,"Chief Justice, Supreme Court",,Amy Clark Meachum,D,19,6,13
Tom Green,112,"Justice, Supreme Court, Place 6, Unexpired Term",,Larry Praeger,D,7,4,3
Tom Green,112,"Justice, Supreme Court, Place 6, Unexpired Term",,Kathy Cheng,D,18,5,13
Tom Green,112,"Justice, Supreme Court, Place 7",,Staci Williams,D,13,5,8
Tom Green,112,"Justice, Supreme Court, Place 7",,Brandy Voss,D,9,4,5
Tom Green,112,"Justice, Supreme Court, Place 8",,Peter Kelly,D,9,4,5
Tom Green,112,"Justice, Supreme Court, Place 8",,Gisela D. Triana,D,16,5,11
Tom Green,112,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,D,20,7,13
Tom Green,112,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,D,1,0,1
Tom Green,112,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,D,3,2,1
Tom Green,112,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,D,7,3,4
Tom Green,112,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,D,16,6,10
Tom Green,112,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,D,23,9,14
Tom Green,112,"Member, State Board of Education",15,John Betancourt,D,22,9,13
Tom Green,112,"Chief Justice, 3rd Court of Appeals District",,Darlene Byrne,D,19,8,11
Tom Green,112,"Chief Justice, 3rd Court of Appeals District",,Keith S. Hampton,D,3,1,2
Tom Green,112,County Chair,,Sarah Eckel,D,24,10,14
Tom Green,112,Proposition #1,,Yes,D,26,9,17
Tom Green,112,Proposition #1,,No,D,2,1,1
Tom Green,112,Proposition #2,,Yes,D,27,9,18
Tom Green,112,Proposition #2,,No,D,0,0,0
Tom Green,112,Proposition #3,,Yes,D,27,10,17
Tom Green,112,Proposition #3,,No,D,0,0,0
Tom Green,112,Proposition #4,,Yes,D,26,10,16
Tom Green,112,Proposition #4,,No,D,1,0,1
Tom Green,112,Proposition #5,,Yes,D,27,10,17
Tom Green,112,Proposition #5,,No,D,0,0,0
Tom Green,112,Proposition #6,,Yes,D,26,10,16
Tom Green,112,Proposition #6,,No,D,1,0,1
Tom Green,112,Proposition #7,,Yes,D,27,10,17
Tom Green,112,Proposition #7,,No,D,0,0,0
Tom Green,112,Proposition #8,,Yes,D,25,9,16
Tom Green,112,Proposition #8,,No,D,2,1,1
Tom Green,112,Proposition #9,,Yes,D,25,10,15
Tom Green,112,Proposition #9,,No,D,0,0,0
Tom Green,112,Proposition #10,,Yes,D,26,10,16
Tom Green,112,Proposition #10,,No,D,1,0,1
Tom Green,112,Proposition #11,,Yes,D,23,8,15
Tom Green,112,Proposition #11,,No,D,4,2,2
Tom Green,114,President,,Michael R. Bloomberg,D,9,1,8
Tom Green,114,President,,John K. Delaney,D,1,0,1
Tom Green,114,President,,Tom Steyer,D,1,1,0
Tom Green,114,President,,Tulsi Gabbard,D,0,0,0
Tom Green,114,President,,Robby Wells,D,0,0,0
Tom Green,114,President,,Bernie Sanders,D,19,8,11
Tom Green,114,President,,Cory Booker,D,0,0,0
Tom Green,114,President,,Joseph R. Biden,D,18,4,14
Tom Green,114,President,,Pete Buttigieg,D,4,3,1
Tom Green,114,President,,Deval Patrick,D,0,0,0
Tom Green,114,President,,Amy Klobuchar,D,0,0,0
Tom Green,114,President,,Julián Castro,D,1,0,1
Tom Green,114,President,,Marianne Williamson,D,0,0,0
Tom Green,114,Registered Voters,,,,838,,
Tom Green,114,President,,"Roque ""Rocky"" De La Fuente",D,0,0,0
Tom Green,114,President,,Michael Bennet,D,0,0,0
Tom Green,114,President,,Andrew Yang,D,0,0,0
Tom Green,114,President,,Elizabeth Warren,D,2,2,0
Tom Green,114,U.S. Senate,,Royce West,D,2,1,1
Tom Green,114,U.S. Senate,,Chris Bell,D,3,1,2
Tom Green,114,U.S. Senate,,Michael Cooper,D,3,2,1
Tom Green,114,U.S. Senate,,D. R. Hunter,D,0,0,0
Tom Green,114,U.S. Senate,,"Annie ""Mamá"" Garcia",D,25,8,17
Tom Green,114,U.S. Senate,,Amanda K. Edwards,D,0,0,0
Tom Green,114,U.S. Senate,,Jack Daniel Foster Jr.,D,2,1,1
Tom Green,114,U.S. Senate,,Cristina Tzintzun Ramirez,D,11,3,8
Tom Green,114,U.S. Senate,,Victor Hugo Harris,D,1,0,1
Tom Green,114,U.S. Senate,,Sema Hernandez,D,4,2,2
Tom Green,114,U.S. Senate,,"Mary ""MJ"" Hegar",D,0,0,0
Tom Green,114,U.S. Senate,,Adrian Ocegueda,D,1,0,1
Tom Green,114,U.S. House,11,Jon Mark Hogg,D,38,11,27
Tom Green,114,Railroad Commissioner,,Kelly Stone,D,4,1,3
Tom Green,114,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",D,31,10,21
Tom Green,114,Railroad Commissioner,,Mark Watson,D,1,0,1
Tom Green,114,Railroad Commissioner,,Chrysta Castañeda,D,16,6,10
Tom Green,114,"Chief Justice, Supreme Court",,Jerry Zimmerer,D,15,6,9
Tom Green,114,"Chief Justice, Supreme Court",,Amy Clark Meachum,D,35,11,24
Tom Green,114,"Justice, Supreme Court, Place 6, Unexpired Term",,Larry Praeger,D,13,4,9
Tom Green,114,"Justice, Supreme Court, Place 6, Unexpired Term",,Kathy Cheng,D,36,13,23
Tom Green,114,"Justice, Supreme Court, Place 7",,Staci Williams,D,27,11,16
Tom Green,114,"Justice, Supreme Court, Place 7",,Brandy Voss,D,21,5,16
Tom Green,114,"Justice, Supreme Court, Place 8",,Peter Kelly,D,12,1,11
Tom Green,114,"Justice, Supreme Court, Place 8",,Gisela D. Triana,D,37,16,21
Tom Green,114,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,D,29,13,16
Tom Green,114,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,D,11,3,8
Tom Green,114,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,D,9,1,8
Tom Green,114,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,D,14,1,13
Tom Green,114,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,D,35,16,19
Tom Green,114,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,D,39,12,27
Tom Green,114,"Member, State Board of Education",15,John Betancourt,D,42,12,30
Tom Green,114,"Chief Justice, 3rd Court of Appeals District",,Darlene Byrne,D,41,16,25
Tom Green,114,"Chief Justice, 3rd Court of Appeals District",,Keith S. Hampton,D,8,1,7
Tom Green,114,County Chair,,Sarah Eckel,D,41,12,29
Tom Green,114,Proposition #1,,Yes,D,54,18,36
Tom Green,114,Proposition #1,,No,D,1,0,1
Tom Green,114,Proposition #2,,Yes,D,52,17,35
Tom Green,114,Proposition #2,,No,D,1,0,1
Tom Green,114,Proposition #3,,Yes,D,54,18,36
Tom Green,114,Proposition #3,,No,D,0,0,0
Tom Green,114,Proposition #4,,Yes,D,54,19,35
Tom Green,114,Proposition #4,,No,D,0,0,0
Tom Green,114,Proposition #5,,Yes,D,56,19,37
Tom Green,114,Proposition #5,,No,D,0,0,0
Tom Green,114,Proposition #6,,Yes,D,53,18,35
Tom Green,114,Proposition #6,,No,D,2,1,1
Tom Green,114,Proposition #7,,Yes,D,53,19,34
Tom Green,114,Proposition #7,,No,D,1,0,1
Tom Green,114,Proposition #8,,Yes,D,53,19,34
Tom Green,114,Proposition #8,,No,D,1,0,1
Tom Green,114,Proposition #9,,Yes,D,53,19,34
Tom Green,114,Proposition #9,,No,D,1,0,1
Tom Green,114,Proposition #10,,Yes,D,51,17,34
Tom Green,114,Proposition #10,,No,D,2,1,1
Tom Green,114,Proposition #11,,Yes,D,49,17,32
Tom Green,114,Proposition #11,,No,D,4,1,3
Tom Green,124,President,,Michael R. Bloomberg,D,8,4,4
Tom Green,124,President,,John K. Delaney,D,1,0,1
Tom Green,124,President,,Tom Steyer,D,0,0,0
Tom Green,124,President,,Tulsi Gabbard,D,0,0,0
Tom Green,124,President,,Robby Wells,D,0,0,0
Tom Green,124,President,,Bernie Sanders,D,29,11,18
Tom Green,124,President,,Cory Booker,D,0,0,0
Tom Green,124,President,,Joseph R. Biden,D,41,9,32
Tom Green,124,President,,Pete Buttigieg,D,1,1,0
Tom Green,124,President,,Deval Patrick,D,0,0,0
Tom Green,124,President,,Amy Klobuchar,D,0,0,0
Tom Green,124,President,,Julián Castro,D,2,0,2
Tom Green,124,President,,Marianne Williamson,D,0,0,0
Tom Green,124,Registered Voters,,,,1292,,
Tom Green,124,President,,"Roque ""Rocky"" De La Fuente",D,0,0,0
Tom Green,124,President,,Michael Bennet,D,0,0,0
Tom Green,124,President,,Andrew Yang,D,0,0,0
Tom Green,124,President,,Elizabeth Warren,D,6,0,6
Tom Green,124,U.S. Senate,,Royce West,D,8,5,3
Tom Green,124,U.S. Senate,,Chris Bell,D,6,3,3
Tom Green,124,U.S. Senate,,Michael Cooper,D,8,3,5
Tom Green,124,U.S. Senate,,D. R. Hunter,D,3,1,2
Tom Green,124,U.S. Senate,,"Annie ""Mamá"" Garcia",D,26,5,21
Tom Green,124,U.S. Senate,,Amanda K. Edwards,D,4,1,3
Tom Green,124,U.S. Senate,,Jack Daniel Foster Jr.,D,1,0,1
Tom Green,124,U.S. Senate,,Cristina Tzintzun Ramirez,D,12,2,10
Tom Green,124,U.S. Senate,,Victor Hugo Harris,D,2,1,1
Tom Green,124,U.S. Senate,,Sema Hernandez,D,2,1,1
Tom Green,124,U.S. Senate,,"Mary ""MJ"" Hegar",D,5,1,4
Tom Green,124,U.S. Senate,,Adrian Ocegueda,D,0,0,0
Tom Green,124,U.S. House,11,Jon Mark Hogg,D,64,22,42
Tom Green,124,Railroad Commissioner,,Kelly Stone,D,13,5,8
Tom Green,124,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",D,38,10,28
Tom Green,124,Railroad Commissioner,,Mark Watson,D,6,4,2
Tom Green,124,Railroad Commissioner,,Chrysta Castañeda,D,23,5,18
Tom Green,124,"Chief Justice, Supreme Court",,Jerry Zimmerer,D,12,3,9
Tom Green,124,"Chief Justice, Supreme Court",,Amy Clark Meachum,D,63,21,42
Tom Green,124,"Justice, Supreme Court, Place 6, Unexpired Term",,Larry Praeger,D,15,2,13
