county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Jasper,BOX 1,"County Commissioner Precinct 1",,REP,Seth Martindale,7,0,0,7
Jasper,BOX 1,"Constable Precinct 1",,REP,Jimmy W. Hensarling,13,0,0,13
Jasper,BOX 1,"County Chair",,REP,Johnny Gravis,13,0,0,13
Jasper,BOX 1,"Proposition 1",,REP,Yes,12,0,0,12
Jasper,BOX 1,"Proposition 1",,REP,No,2,0,0,2
Jasper,BOX 1,"Proposition 2",,REP,Yes,13,0,0,13
Jasper,BOX 1,"Proposition 2",,REP,No,1,0,0,1
Jasper,BOX 1,"Proposition 3",,REP,Yes,13,0,0,13
Jasper,BOX 1,"Proposition 3",,REP,No,0,0,0,0
Jasper,BOX 1,"Proposition 4",,REP,Yes,14,0,0,14
Jasper,BOX 1,"Proposition 4",,REP,No,0,0,0,0
Jasper,BOX 1,"Proposition 5",,REP,Yes,12,0,0,12
Jasper,BOX 1,"Proposition 5",,REP,No,1,0,0,1
Jasper,BOX 1,"Proposition 6",,REP,Yes,14,0,0,14
Jasper,BOX 1,"Proposition 6",,REP,No,0,0,0,0
Jasper,BOX 1,"Proposition 7",,REP,Yes,14,0,0,14
Jasper,BOX 1,"Proposition 7",,REP,No,0,0,0,0
Jasper,BOX 1,"Proposition 8",,REP,Yes,14,0,0,14
Jasper,BOX 1,"Proposition 8",,REP,No,0,0,0,0
Jasper,BOX 1,"Proposition 9",,REP,Yes,13,0,0,13
Jasper,BOX 1,"Proposition 9",,REP,No,1,0,0,1
Jasper,BOX 1,"Proposition 10",,REP,Yes,12,0,0,12
Jasper,BOX 1,"Proposition 10",,REP,No,1,0,0,1
Jasper,BOX 1,"President",,DEM,Michael Bennet,0,0,0,0
Jasper,BOX 1,"President",,DEM,Joseph R. Biden,8,0,0,8
Jasper,BOX 1,"President",,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Jasper,BOX 1,"President",,DEM,Michael R. Bloomberg,2,0,0,2
Jasper,BOX 1,"President",,DEM,Amy Klobuchar,0,0,0,0
Jasper,BOX 1,"President",,DEM,Robby Wells,0,0,0,0
Jasper,BOX 1,"President",,DEM,Deval Patrick,0,0,0,0
Jasper,BOX 1,"President",,DEM,Bernie Sanders,0,0,0,0
Jasper,BOX 1,"President",,DEM,Pete Buttigieg,0,0,0,0
Jasper,BOX 1,"President",,DEM,Tulsi Gabbard,0,0,0,0
Jasper,BOX 1,"President",,DEM,Elizabeth Warren,1,0,0,1
Jasper,BOX 1,"President",,DEM,Cory Booker,0,0,0,0
Jasper,BOX 1,"President",,DEM,Marianne Williamson,0,0,0,0
Jasper,BOX 1,"President",,DEM,Julián Castro,0,0,0,0
Jasper,BOX 1,"President",,DEM,Andrew Yang,0,0,0,0
Jasper,BOX 1,"President",,DEM,John K. Delaney,0,0,0,0
Jasper,BOX 1,"President",,DEM,Tom Steyer,0,0,0,0
Jasper,BOX 1,"US Senator",,DEM,Adrian Ocegueda,1,0,0,1
Jasper,BOX 1,"US Senator",,DEM,Mary (MJ) Hegar,2,0,0,2
Jasper,BOX 1,"US Senator",,DEM,Michael Cooper,4,0,0,4
Jasper,BOX 1,"US Senator",,DEM,Amanda K. Edwards,0,0,0,0
Jasper,BOX 1,"US Senator",,DEM,Victor Hugo Harris,1,0,0,1
Jasper,BOX 1,"US Senator",,DEM,"Jack Daniel Foster, Jr",0,0,0,0
Jasper,BOX 1,"US Senator",,DEM,"Annie ""Mamá"" Garcia",1,0,0,1
Jasper,BOX 1,"US Senator",,DEM,Royce West,1,0,0,1
Jasper,BOX 1,"US Senator",,DEM,D. R. Hunter,0,0,0,0
Jasper,BOX 1,"US Senator",,DEM,Chris Bell,0,0,0,0
Jasper,BOX 1,"US Senator",,DEM,Sema Hernandez,0,0,0,0
Jasper,BOX 1,"US Senator",,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Jasper,BOX 1,"US Representative, Dist 36",,DEM,Rashad Lewis,10,0,0,10
Jasper,BOX 1,"Railroad Commissioner",,DEM,"Roberto R. ""Beto"" Alonzo",3,0,0,3
Jasper,BOX 1,"Railroad Commissioner",,DEM,Kelly Stone,4,0,0,4
Jasper,BOX 1,"Railroad Commissioner",,DEM,Chrysta Castañeda,0,0,0,0
Jasper,BOX 1,"Railroad Commissioner",,DEM,Mark Watson,4,0,0,4
Jasper,BOX 1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,4,0,0,4
Jasper,BOX 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,6,0,0,6
Jasper,BOX 1,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,6,0,0,6
Jasper,BOX 1,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,4,0,0,4
Jasper,BOX 1,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,10,0,0,10
Jasper,BOX 1,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,1,0,0,1
Jasper,BOX 1,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,9,0,0,9
Jasper,BOX 1,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,2,0,0,2
Jasper,BOX 1,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,0,0,0,0
Jasper,BOX 1,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,7,0,0,7
Jasper,BOX 1,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,4,0,0,4
Jasper,BOX 1,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,4,0,0,4
Jasper,BOX 1,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,6,0,0,6
Jasper,BOX 1,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,10,0,0,10
Jasper,BOX 1,"County Chair",,DEM,Kristina Mathews,11,0,0,11
Jasper,BOX 1,"Proposition #1",,DEM,Yes,9,0,0,9
Jasper,BOX 1,"Proposition #1",,DEM,No,1,0,0,1
Jasper,BOX 1,"Proposition #2",,DEM,Yes,10,0,0,10
Jasper,BOX 1,"Proposition #2",,DEM,No,1,0,0,1
Jasper,BOX 1,"Proposition #3",,DEM,Yes,11,0,0,11
Jasper,BOX 1,"Proposition #3",,DEM,No,0,0,0,0
Jasper,BOX 1,"Proposition #4",,DEM,Yes,9,0,0,9
Jasper,BOX 1,"Proposition #4",,DEM,No,1,0,0,1
Jasper,BOX 1,"Proposition #5",,DEM,Yes,10,0,0,10
Jasper,BOX 1,"Proposition #5",,DEM,No,1,0,0,1
Jasper,BOX 1,"Proposition #6",,DEM,Yes,10,0,0,10
Jasper,BOX 1,"Proposition #6",,DEM,No,0,0,0,0
Jasper,BOX 1,"Proposition #7",,DEM,Yes,8,0,0,8
Jasper,BOX 1,"Proposition #7",,DEM,No,2,0,0,2
Jasper,BOX 1,"Proposition #8",,DEM,Yes,10,0,0,10
Jasper,BOX 1,"Proposition #8",,DEM,No,1,0,0,1
Jasper,BOX 1,"Proposition #9",,DEM,Yes,10,0,0,10
Jasper,BOX 1,"Proposition #9",,DEM,No,1,0,0,1
Jasper,BOX 1,"Proposition #10",,DEM,Yes,8,0,0,8
Jasper,BOX 1,"Proposition #10",,DEM,No,1,0,0,1
Jasper,BOX 1,"Proposition #11",,DEM,Yes,8,0,0,8
Jasper,BOX 1,"Proposition #11",,DEM,No,3,0,0,3
Jasper,BOX 2,Registered Voters,,,,627,,,
Jasper,BOX 2,Ballots Cast,,,,283,6,132,145
Jasper,BOX 2,Ballots Cast,,REP,,261,3,124,134
Jasper,BOX 2,Ballots Cast,,DEM,,22,3,8,11
Jasper,BOX 2,"President",,REP,Donald J. Trump,253,3,122,128
Jasper,BOX 2,"President",,REP,Bill Weld,0,0,0,0
Jasper,BOX 2,"President",,REP,Zoltan G. Istvan,0,0,0,0
Jasper,BOX 2,"President",,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Jasper,BOX 2,"President",,REP,Joe Walsh,0,0,0,0
Jasper,BOX 2,"President",,REP,Bob Ely,0,0,0,0
Jasper,BOX 2,"President",,REP,Matthew John Matern,0,0,0,0
Jasper,BOX 2,"President",,REP,Uncommitted,5,0,1,4
Jasper,BOX 2,"US Senator",,REP,Mark Yancey,37,2,10,25
Jasper,BOX 2,"US Senator",,REP,John Cornyn,169,1,82,86
Jasper,BOX 2,"US Senator",,REP,Dwayne Stovall,30,0,18,12
Jasper,BOX 2,"US Senator",,REP,Virgil Bierschwale,0,0,0,0
Jasper,BOX 2,"US Senator",,REP,John Anthony Castro,3,0,2,1
Jasper,BOX 2,"US Representative, Dist 36",,REP,Brian Babin,231,3,114,114
Jasper,BOX 2,"US Representative, Dist 36",,REP,RJ Boatman,21,0,7,14
Jasper,BOX 2,"Railroad Commissioner",,REP,"James ""Jim"" Wright",187,3,85,99
Jasper,BOX 2,"Railroad Commissioner",,REP,Ryan Sitton,40,0,20,20
Jasper,BOX 2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,207,3,100,104
Jasper,BOX 2,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,208,3,102,103
Jasper,BOX 2,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,213,3,101,109
Jasper,BOX 2,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,207,3,98,106
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,118,1,56,61
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,98,1,47,50
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,206,3,98,105
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,211,3,100,108
Jasper,BOX 2,"State Representative, Dist 19",,REP,James White,223,3,101,119
Jasper,BOX 2,"Chief Justice, 9th Ct of App Dist",,REP,"Chuck ""Charles B"" Meyer",82,1,29,52
Jasper,BOX 2,"Chief Justice, 9th Ct of App Dist",,REP,Jay Wright,27,1,10,16
Jasper,BOX 2,"Chief Justice, 9th Ct of App Dist",,REP,Colleen Cordts Rice,38,0,20,18
Jasper,BOX 2,"Chief Justice, 9th Ct of App Dist",,REP,Scott Golemon,26,1,14,11
Jasper,BOX 2,"Chief Justice, 9th Ct of App Dist",,REP,Jarrod Lee Walker,33,0,22,11
Jasper,BOX 2,"Dist Judge, 1st Judicial Dist",,REP,Craig M. Mixson,221,3,105,113
Jasper,BOX 2,"Sheriff",,REP,Mitchel Newman,237,3,109,125
Jasper,BOX 2,"County Tax Assessor-Collector",,REP,Bobby Biscamp,166,2,70,94
Jasper,BOX 2,"County Tax Assessor-Collector",,REP,Cindy Stephenson,91,1,52,38
Jasper,BOX 2,"County Commissioner Precinct 1",,REP,Roy Eddie Robinson,75,2,39,34
Jasper,BOX 2,"County Commissioner Precinct 1",,REP,Seth Martindale,181,1,82,98
Jasper,BOX 2,"Constable Precinct 1",,REP,Jimmy W. Hensarling,230,3,108,119
Jasper,BOX 2,"County Chair",,REP,Johnny Gravis,216,3,100,113
Jasper,BOX 2,"Proposition 1",,REP,Yes,218,1,100,117
Jasper,BOX 2,"Proposition 1",,REP,No,36,2,19,15
Jasper,BOX 2,"Proposition 2",,REP,Yes,224,2,107,115
Jasper,BOX 2,"Proposition 2",,REP,No,31,1,13,17
Jasper,BOX 2,"Proposition 3",,REP,Yes,241,3,110,128
Jasper,BOX 2,"Proposition 3",,REP,No,12,0,8,4
Jasper,BOX 2,"Proposition 4",,REP,Yes,246,1,118,127
Jasper,BOX 2,"Proposition 4",,REP,No,7,2,1,4
Jasper,BOX 2,"Proposition 5",,REP,Yes,238,1,112,125
Jasper,BOX 2,"Proposition 5",,REP,No,16,2,8,6
Jasper,BOX 2,"Proposition 6",,REP,Yes,243,2,115,126
Jasper,BOX 2,"Proposition 6",,REP,No,7,0,4,3
Jasper,BOX 2,"Proposition 7",,REP,Yes,251,3,118,130
Jasper,BOX 2,"Proposition 7",,REP,No,2,0,1,1
Jasper,BOX 2,"Proposition 8",,REP,Yes,250,3,118,129
Jasper,BOX 2,"Proposition 8",,REP,No,2,0,0,2
Jasper,BOX 2,"Proposition 9",,REP,Yes,235,3,112,120
Jasper,BOX 2,"Proposition 9",,REP,No,16,0,8,8
Jasper,BOX 2,"Proposition 10",,REP,Yes,237,3,113,121
Jasper,BOX 2,"Proposition 10",,REP,No,16,0,6,10
Jasper,BOX 2,"President",,DEM,Michael Bennet,1,0,0,1
Jasper,BOX 2,"President",,DEM,Joseph R. Biden,9,1,1,7
Jasper,BOX 2,"President",,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Jasper,BOX 2,"President",,DEM,Michael R. Bloomberg,2,0,2,0
Jasper,BOX 2,"President",,DEM,Amy Klobuchar,2,2,0,0
Jasper,BOX 2,"President",,DEM,Robby Wells,0,0,0,0
Jasper,BOX 2,"President",,DEM,Deval Patrick,0,0,0,0
Jasper,BOX 2,"President",,DEM,Bernie Sanders,4,0,2,2
Jasper,BOX 2,"President",,DEM,Pete Buttigieg,3,0,3,0
Jasper,BOX 2,"President",,DEM,Tulsi Gabbard,0,0,0,0
Jasper,BOX 2,"President",,DEM,Elizabeth Warren,1,0,0,1
Jasper,BOX 2,"President",,DEM,Cory Booker,0,0,0,0
Jasper,BOX 2,"President",,DEM,Marianne Williamson,0,0,0,0
Jasper,BOX 2,"President",,DEM,Julián Castro,0,0,0,0
Jasper,BOX 2,"President",,DEM,Andrew Yang,0,0,0,0
Jasper,BOX 2,"President",,DEM,John K. Delaney,0,0,0,0
Jasper,BOX 2,"President",,DEM,Tom Steyer,0,0,0,0
Jasper,BOX 2,"US Senator",,DEM,Adrian Ocegueda,0,0,0,0
Jasper,BOX 2,"US Senator",,DEM,Mary (MJ) Hegar,5,0,1,4
Jasper,BOX 2,"US Senator",,DEM,Michael Cooper,0,0,0,0
Jasper,BOX 2,"US Senator",,DEM,Amanda K. Edwards,6,0,2,4
Jasper,BOX 2,"US Senator",,DEM,Victor Hugo Harris,0,0,0,0
Jasper,BOX 2,"US Senator",,DEM,"Jack Daniel Foster, Jr",2,0,1,1
Jasper,BOX 2,"US Senator",,DEM,"Annie ""Mamá"" Garcia",4,2,1,1
Jasper,BOX 2,"US Senator",,DEM,Royce West,0,0,0,0
Jasper,BOX 2,"US Senator",,DEM,D. R. Hunter,0,0,0,0
Jasper,BOX 2,"US Senator",,DEM,Chris Bell,1,0,1,0
Jasper,BOX 2,"US Senator",,DEM,Sema Hernandez,2,0,1,1
Jasper,BOX 2,"US Senator",,DEM,Cristina Tzintzun Ramirez,2,1,1,0
Jasper,BOX 2,"US Representative, Dist 36",,DEM,Rashad Lewis,19,3,6,10
Jasper,BOX 2,"Railroad Commissioner",,DEM,"Roberto R. ""Beto"" Alonzo",4,0,2,2
Jasper,BOX 2,"Railroad Commissioner",,DEM,Kelly Stone,5,0,1,4
Jasper,BOX 2,"Railroad Commissioner",,DEM,Chrysta Castañeda,10,3,4,3
Jasper,BOX 2,"Railroad Commissioner",,DEM,Mark Watson,2,0,1,1
Jasper,BOX 2,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,0,0,0
Jasper,BOX 2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,19,3,6,10
Jasper,BOX 2,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,18,3,6,9
Jasper,BOX 2,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,1,0,0,1
Jasper,BOX 2,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,13,2,2,9
Jasper,BOX 2,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,6,1,4,1
Jasper,BOX 2,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,6,0,1,5
Jasper,BOX 2,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,13,3,5,5
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,2,0,0,2
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,16,2,6,8
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,1,1,0,0
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,1,0,0,1
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,19,3,7,9
Jasper,BOX 2,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,20,3,7,10
Jasper,BOX 2,"County Chair",,DEM,Kristina Mathews,20,3,7,10
Jasper,BOX 2,"Proposition #1",,DEM,Yes,21,3,7,11
Jasper,BOX 2,"Proposition #1",,DEM,No,0,0,0,0
Jasper,BOX 2,"Proposition #2",,DEM,Yes,21,3,7,11
Jasper,BOX 2,"Proposition #2",,DEM,No,0,0,0,0
Jasper,BOX 2,"Proposition #3",,DEM,Yes,21,3,7,11
Jasper,BOX 2,"Proposition #3",,DEM,No,0,0,0,0
Jasper,BOX 2,"Proposition #4",,DEM,Yes,21,3,7,11
Jasper,BOX 2,"Proposition #4",,DEM,No,0,0,0,0
Jasper,BOX 2,"Proposition #5",,DEM,Yes,21,3,7,11
Jasper,BOX 2,"Proposition #5",,DEM,No,0,0,0,0
Jasper,BOX 2,"Proposition #6",,DEM,Yes,20,3,6,11
Jasper,BOX 2,"Proposition #6",,DEM,No,1,0,1,0
Jasper,BOX 2,"Proposition #7",,DEM,Yes,19,3,6,10
Jasper,BOX 2,"Proposition #7",,DEM,No,1,0,1,0
Jasper,BOX 2,"Proposition #8",,DEM,Yes,20,3,7,10
Jasper,BOX 2,"Proposition #8",,DEM,No,0,0,0,0
Jasper,BOX 2,"Proposition #9",,DEM,Yes,21,3,7,11
Jasper,BOX 2,"Proposition #9",,DEM,No,0,0,0,0
Jasper,BOX 2,"Proposition #10",,DEM,Yes,20,3,6,11
Jasper,BOX 2,"Proposition #10",,DEM,No,1,0,1,0
Jasper,BOX 2,"Proposition #11",,DEM,Yes,20,3,7,10
Jasper,BOX 2,"Proposition #11",,DEM,No,1,0,0,1
Jasper,BOX 3,Registered Voters,,,,1130,,,
Jasper,BOX 3,Ballots Cast,,,,380,5,194,181
Jasper,BOX 3,Ballots Cast,,REP,,328,2,175,151
Jasper,BOX 3,Ballots Cast,,DEM,,52,3,19,30
Jasper,BOX 3,"President",,REP,Donald J. Trump,318,2,169,147
Jasper,BOX 3,"President",,REP,Bill Weld,1,0,0,1
Jasper,BOX 3,"President",,REP,Zoltan G. Istvan,0,0,0,0
Jasper,BOX 3,"President",,REP,"Roque ""Rocky"" De La Fuente Guerra",1,0,1,0
Jasper,BOX 3,"President",,REP,Joe Walsh,2,0,1,1
Jasper,BOX 3,"President",,REP,Bob Ely,0,0,0,0
Jasper,BOX 3,"President",,REP,Matthew John Matern,0,0,0,0
Jasper,BOX 3,"President",,REP,Uncommitted,6,0,4,2
Jasper,BOX 3,"US Senator",,REP,Mark Yancey,61,0,28,33
Jasper,BOX 3,"US Senator",,REP,John Cornyn,200,2,114,84
Jasper,BOX 3,"US Senator",,REP,Dwayne Stovall,29,0,18,11
Jasper,BOX 3,"US Senator",,REP,Virgil Bierschwale,0,0,0,0
Jasper,BOX 3,"US Senator",,REP,John Anthony Castro,14,0,8,6
Jasper,BOX 3,"US Representative, Dist 36",,REP,Brian Babin,306,2,163,141
Jasper,BOX 3,"US Representative, Dist 36",,REP,RJ Boatman,13,0,10,3
Jasper,BOX 3,"Railroad Commissioner",,REP,"James ""Jim"" Wright",233,2,123,108
Jasper,BOX 3,"Railroad Commissioner",,REP,Ryan Sitton,61,0,37,24
Jasper,BOX 3,"Chief Justice, Supreme Court",,REP,Nathan Hecht,271,2,146,123
Jasper,BOX 3,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,273,2,145,126
Jasper,BOX 3,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,279,2,149,128
Jasper,BOX 3,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,275,2,147,126
Jasper,BOX 3,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,141,2,72,67
Jasper,BOX 3,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,142,0,81,61
Jasper,BOX 3,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,271,2,145,124
Jasper,BOX 3,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,273,2,146,125
Jasper,BOX 3,"State Representative, Dist 19",,REP,James White,285,2,153,130
Jasper,BOX 3,"Chief Justice, 9th Ct of App Dist",,REP,"Chuck ""Charles B"" Meyer",117,2,58,57
Jasper,BOX 3,"Chief Justice, 9th Ct of App Dist",,REP,Jay Wright,56,0,24,32
Jasper,BOX 3,"Chief Justice, 9th Ct of App Dist",,REP,Colleen Cordts Rice,40,0,26,14
Jasper,BOX 3,"Chief Justice, 9th Ct of App Dist",,REP,Scott Golemon,27,0,18,9
Jasper,BOX 3,"Chief Justice, 9th Ct of App Dist",,REP,Jarrod Lee Walker,29,0,15,14
Jasper,BOX 3,"Dist Judge, 1st Judicial Dist",,REP,Craig M. Mixson,280,2,149,129
Jasper,BOX 3,"Sheriff",,REP,Mitchel Newman,301,2,162,137
Jasper,BOX 3,"County Tax Assessor-Collector",,REP,Bobby Biscamp,222,2,118,102
Jasper,BOX 3,"County Tax Assessor-Collector",,REP,Cindy Stephenson,102,0,56,46
Jasper,BOX 3,"Constable Precinct 5",,REP,Mike Poindexter,299,2,159,138
Jasper,BOX 3,"County Chair",,REP,Johnny Gravis,275,2,146,127
Jasper,BOX 3,"Proposition 1",,REP,Yes,270,2,149,119
Jasper,BOX 3,"Proposition 1",,REP,No,46,0,22,24
Jasper,BOX 3,"Proposition 2",,REP,Yes,276,2,151,123
Jasper,BOX 3,"Proposition 2",,REP,No,47,0,23,24
Jasper,BOX 3,"Proposition 3",,REP,Yes,306,2,164,140
Jasper,BOX 3,"Proposition 3",,REP,No,11,0,7,4
Jasper,BOX 3,"Proposition 4",,REP,Yes,306,2,167,137
Jasper,BOX 3,"Proposition 4",,REP,No,11,0,4,7
Jasper,BOX 3,"Proposition 5",,REP,Yes,296,0,158,138
Jasper,BOX 3,"Proposition 5",,REP,No,24,2,15,7
Jasper,BOX 3,"Proposition 6",,REP,Yes,302,2,163,137
Jasper,BOX 3,"Proposition 6",,REP,No,14,0,8,6
Jasper,BOX 3,"Proposition 7",,REP,Yes,314,2,171,141
Jasper,BOX 3,"Proposition 7",,REP,No,4,0,2,2
Jasper,BOX 3,"Proposition 8",,REP,Yes,314,2,173,139
Jasper,BOX 3,"Proposition 8",,REP,No,4,0,1,3
Jasper,BOX 3,"Proposition 9",,REP,Yes,304,2,164,138
Jasper,BOX 3,"Proposition 9",,REP,No,16,0,10,6
Jasper,BOX 3,"Proposition 10",,REP,Yes,307,0,169,138
Jasper,BOX 3,"Proposition 10",,REP,No,11,2,5,4
Jasper,BOX 3,"President",,DEM,Michael Bennet,1,0,0,1
Jasper,BOX 3,"President",,DEM,Joseph R. Biden,21,0,6,15
Jasper,BOX 3,"President",,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Jasper,BOX 3,"President",,DEM,Michael R. Bloomberg,11,1,8,2
Jasper,BOX 3,"President",,DEM,Amy Klobuchar,2,0,2,0
Jasper,BOX 3,"President",,DEM,Robby Wells,0,0,0,0
Jasper,BOX 3,"President",,DEM,Deval Patrick,0,0,0,0
Jasper,BOX 3,"President",,DEM,Bernie Sanders,12,2,1,9
Jasper,BOX 3,"President",,DEM,Pete Buttigieg,0,0,0,0
Jasper,BOX 3,"President",,DEM,Tulsi Gabbard,1,0,1,0
Jasper,BOX 3,"President",,DEM,Elizabeth Warren,1,0,0,1
Jasper,BOX 3,"President",,DEM,Cory Booker,0,0,0,0
Jasper,BOX 3,"President",,DEM,Marianne Williamson,0,0,0,0
Jasper,BOX 3,"President",,DEM,Julián Castro,0,0,0,0
Jasper,BOX 3,"President",,DEM,Andrew Yang,1,0,1,0
Jasper,BOX 3,"President",,DEM,John K. Delaney,0,0,0,0
Jasper,BOX 3,"President",,DEM,Tom Steyer,0,0,0,0
Jasper,BOX 3,"US Senator",,DEM,Adrian Ocegueda,0,0,0,0
